Data,Wartość dla NN Zrównoważony (A),Waluta
2013-10-08,280.80,PLN
2013-10-09,281.19,PLN
2013-10-10,284.73,PLN
2013-10-11,285.56,PLN
2013-10-14,286.42,PLN
2013-10-15,287.00,PLN
2013-10-16,288.04,PLN
2013-10-17,287.65,PLN
2013-10-18,288.27,PLN
2013-10-21,291.49,PLN
2013-10-22,291.68,PLN
2013-10-23,290.98,PLN
2013-10-24,292.85,PLN
2013-10-25,292.98,PLN
2013-10-28,293.85,PLN
2013-10-29,294.85,PLN
2013-10-30,293.94,PLN
2013-10-31,292.57,PLN
2013-11-04,293.45,PLN
2013-11-05,291.72,PLN
2013-11-06,292.91,PLN
2013-11-07,293.00,PLN
2013-11-08,290.83,PLN
2013-11-12,290.23,PLN
2013-11-13,288.67,PLN
2013-11-14,289.84,PLN
2013-11-15,291.86,PLN
2013-11-18,294.97,PLN
2013-11-19,293.94,PLN
2013-11-20,294.02,PLN
2013-11-21,293.42,PLN
2013-11-22,294.28,PLN
2013-11-25,295.62,PLN
2013-11-26,293.58,PLN
2013-11-27,293.86,PLN
2013-11-28,293.03,PLN
2013-11-29,293.86,PLN
2013-12-02,291.60,PLN
2013-12-03,289.54,PLN
2013-12-04,288.08,PLN
2013-12-05,287.29,PLN
2013-12-06,287.63,PLN
2013-12-09,288.29,PLN
2013-12-10,287.95,PLN
2013-12-11,287.61,PLN
2013-12-12,285.56,PLN
2013-12-13,285.20,PLN
2013-12-16,285.28,PLN
2013-12-17,282.34,PLN
2013-12-18,283.18,PLN
2013-12-19,281.90,PLN
2013-12-20,282.99,PLN
2013-12-23,283.55,PLN
2013-12-27,282.56,PLN
2013-12-30,282.96,PLN
2014-01-02,283.56,PLN
2014-01-03,282.56,PLN
2014-01-07,279.44,PLN
2014-01-08,279.36,PLN
2014-01-09,277.14,PLN
2014-01-10,277.25,PLN
2014-01-13,279.72,PLN
2014-01-14,280.14,PLN
2014-01-15,281.69,PLN
2014-01-16,282.26,PLN
2014-01-17,281.15,PLN
2014-01-20,281.35,PLN
2014-01-21,282.85,PLN
2014-01-22,283.88,PLN
2014-01-23,282.36,PLN
2014-01-24,279.00,PLN
2014-01-27,277.33,PLN
2014-01-28,278.48,PLN
2014-01-29,277.18,PLN
2014-01-30,277.51,PLN
2014-01-31,278.45,PLN
2014-02-03,279.26,PLN
2014-02-04,278.57,PLN
2014-02-05,279.26,PLN
2014-02-06,281.94,PLN
2014-02-07,282.11,PLN
2014-02-10,281.97,PLN
2014-02-11,283.65,PLN
2014-02-12,285.17,PLN
2014-02-13,284.98,PLN
2014-02-14,285.49,PLN
2014-02-17,286.29,PLN
2014-02-18,285.89,PLN
2014-02-19,286.30,PLN
2014-02-20,285.16,PLN
2014-02-21,286.41,PLN
2014-02-24,287.90,PLN
2014-02-25,286.45,PLN
2014-02-26,284.24,PLN
2014-02-27,284.09,PLN
2014-02-28,286.58,PLN
2014-03-03,279.24,PLN
2014-03-04,282.74,PLN
2014-03-05,283.20,PLN
2014-03-06,284.30,PLN
2014-03-07,282.52,PLN
2014-03-10,280.13,PLN
2014-03-11,280.53,PLN
2014-03-12,278.70,PLN
2014-03-13,277.44,PLN
2014-03-14,276.63,PLN
2014-03-17,280.02,PLN
2014-03-18,279.81,PLN
2014-03-19,278.84,PLN
2014-03-20,279.54,PLN
2014-03-21,279.49,PLN
2014-03-24,278.99,PLN
2014-03-25,280.70,PLN
2014-03-26,282.48,PLN
2014-03-27,282.57,PLN
2014-03-28,283.37,PLN
2014-03-31,284.94,PLN
2014-04-01,285.73,PLN
2014-04-02,286.77,PLN
2014-04-03,285.90,PLN
2014-04-04,286.90,PLN
2014-04-07,286.21,PLN
2014-04-08,286.94,PLN
2014-04-09,286.55,PLN
2014-04-10,287.17,PLN
2014-04-11,286.63,PLN
2014-04-14,285.68,PLN
2014-04-15,283.73,PLN
2014-04-16,282.81,PLN
2014-04-17,284.78,PLN
2014-04-22,285.52,PLN
2014-04-23,285.27,PLN
2014-04-24,284.88,PLN
2014-04-25,283.78,PLN
2014-04-28,284.29,PLN
2014-04-29,285.22,PLN
2014-04-30,286.10,PLN
2014-05-02,286.18,PLN
2014-05-05,285.07,PLN
2014-05-06,283.98,PLN
2014-05-07,283.28,PLN
2014-05-08,284.10,PLN
2014-05-09,283.24,PLN
2014-05-12,284.33,PLN
2014-05-13,284.67,PLN
2014-05-14,285.55,PLN
2014-05-15,284.80,PLN
2014-05-16,284.74,PLN
2014-05-19,285.66,PLN
2014-05-20,286.08,PLN
2014-05-21,286.44,PLN
2014-05-22,288.74,PLN
2014-05-23,288.97,PLN
2014-05-26,289.42,PLN
2014-05-27,289.36,PLN
2014-05-28,288.94,PLN
2014-05-29,290.09,PLN
2014-05-30,288.77,PLN
2014-06-02,289.06,PLN
2014-06-03,289.24,PLN
2014-06-04,289.23,PLN
2014-06-05,290.05,PLN
2014-06-06,291.50,PLN
2014-06-09,291.17,PLN
2014-06-10,291.96,PLN
2014-06-11,291.13,PLN
2014-06-12,290.78,PLN
2014-06-13,290.53,PLN
2014-06-16,289.74,PLN
2014-06-17,290.57,PLN
2014-06-18,291.21,PLN
2014-06-20,290.85,PLN
2014-06-23,291.43,PLN
2014-06-24,291.40,PLN
2014-06-25,289.37,PLN
2014-06-26,288.71,PLN
2014-06-27,288.95,PLN
2014-06-30,289.35,PLN
2014-07-01,288.58,PLN
2014-07-02,286.43,PLN
2014-07-03,285.66,PLN
2014-07-04,285.96,PLN
2014-07-07,286.94,PLN
2014-07-08,286.47,PLN
2014-07-09,285.67,PLN
2014-07-10,285.08,PLN
2014-07-11,286.46,PLN
2014-07-14,287.35,PLN
2014-07-15,287.42,PLN
2014-07-16,287.52,PLN
2014-07-17,287.25,PLN
2014-07-18,286.71,PLN
2014-07-21,286.65,PLN
2014-07-22,287.89,PLN
2014-07-23,288.41,PLN
2014-07-24,288.62,PLN
2014-07-25,288.94,PLN
2014-07-28,288.98,PLN
2014-07-29,288.30,PLN
2014-07-30,286.44,PLN
2014-07-31,285.39,PLN
2014-08-01,285.91,PLN
2014-08-04,287.21,PLN
2014-08-05,286.66,PLN
2014-08-06,285.85,PLN
2014-08-07,284.59,PLN
2014-08-08,283.72,PLN
2014-08-11,285.77,PLN
2014-08-12,285.73,PLN
2014-08-13,287.63,PLN
2014-08-14,288.69,PLN
2014-08-18,290.52,PLN
2014-08-19,290.74,PLN
2014-08-20,291.36,PLN
2014-08-21,291.95,PLN
2014-08-22,291.51,PLN
2014-08-25,292.18,PLN
2014-08-26,293.04,PLN
2014-08-27,293.27,PLN
2014-08-28,290.91,PLN
2014-08-29,291.02,PLN
2014-09-01,292.28,PLN
2014-09-02,293.02,PLN
2014-09-03,295.70,PLN
2014-09-04,296.87,PLN
2014-09-05,297.12,PLN
2014-09-08,297.91,PLN
2014-09-09,297.18,PLN
2014-09-10,297.63,PLN
2014-09-11,296.66,PLN
2014-09-12,296.59,PLN
2014-09-15,297.43,PLN
2014-09-16,298.02,PLN
2014-09-17,299.19,PLN
2014-09-18,298.69,PLN
2014-09-19,300.15,PLN
2014-09-22,299.66,PLN
2014-09-23,297.99,PLN
2014-09-24,297.82,PLN
2014-09-25,298.46,PLN
2014-09-26,298.09,PLN
2014-09-29,297.83,PLN
2014-09-30,298.36,PLN
2014-10-01,296.78,PLN
2014-10-02,295.33,PLN
2014-10-03,296.21,PLN
2014-10-06,296.72,PLN
2014-10-07,296.02,PLN
2014-10-08,294.51,PLN
2014-10-09,295.91,PLN
2014-10-10,293.75,PLN
2014-10-13,293.55,PLN
2014-10-14,294.10,PLN
2014-10-15,293.39,PLN
2014-10-16,291.97,PLN
2014-10-17,293.47,PLN
2014-10-20,293.39,PLN
2014-10-21,295.36,PLN
2014-10-22,296.14,PLN
2014-10-23,296.80,PLN
2014-10-24,296.66,PLN
2014-10-27,296.70,PLN
2014-10-28,297.43,PLN
2014-10-29,297.07,PLN
2014-10-30,296.64,PLN
2014-10-31,297.90,PLN
2014-11-03,297.98,PLN
2014-11-04,298.14,PLN
2014-11-05,296.91,PLN
2014-11-06,296.27,PLN
2014-11-07,296.34,PLN
2014-11-10,296.60,PLN
2014-11-12,296.88,PLN
2014-11-13,296.65,PLN
2014-11-14,297.16,PLN
2014-11-17,296.55,PLN
2014-11-18,297.19,PLN
2014-11-19,296.88,PLN
2014-11-20,295.91,PLN
2014-11-21,297.82,PLN
2014-11-24,297.23,PLN
2014-11-25,296.51,PLN
2014-11-26,297.81,PLN
2014-11-27,298.25,PLN
2014-11-28,298.57,PLN
2014-12-01,297.81,PLN
2014-12-02,298.84,PLN
2014-12-03,298.76,PLN
2014-12-04,297.98,PLN
2014-12-05,298.32,PLN
2014-12-08,298.04,PLN
2014-12-09,296.18,PLN
2014-12-10,295.05,PLN
2014-12-11,295.14,PLN
2014-12-12,294.20,PLN
2014-12-15,292.31,PLN
2014-12-16,288.35,PLN
2014-12-17,289.44,PLN
2014-12-18,293.30,PLN
2014-12-19,292.53,PLN
2014-12-22,293.42,PLN
2014-12-23,293.52,PLN
2014-12-29,292.75,PLN
2014-12-30,294.06,PLN
2015-01-02,294.51,PLN
2015-01-05,292.90,PLN
2015-01-07,295.76,PLN
2015-01-08,298.49,PLN
2015-01-09,297.95,PLN
2015-01-12,298.02,PLN
2015-01-13,300.03,PLN
2015-01-14,299.43,PLN
2015-01-15,296.68,PLN
2015-01-16,296.30,PLN
2015-01-19,295.61,PLN
2015-01-20,295.90,PLN
2015-01-21,298.21,PLN
2015-01-22,299.23,PLN
2015-01-23,300.53,PLN
2015-01-26,300.67,PLN
2015-01-27,300.70,PLN
2015-01-28,299.60,PLN
2015-01-29,300.53,PLN
2015-01-30,300.50,PLN
2015-02-02,299.84,PLN
2015-02-03,300.55,PLN
2015-02-04,299.92,PLN
2015-02-05,300.18,PLN
2015-02-06,299.97,PLN
2015-02-09,297.93,PLN
2015-02-10,298.07,PLN
2015-02-11,297.25,PLN
2015-02-12,299.61,PLN
2015-02-13,300.80,PLN
2015-02-16,301.96,PLN
2015-02-17,301.41,PLN
2015-02-18,300.90,PLN
2015-02-19,301.07,PLN
2015-02-20,300.96,PLN
2015-02-23,302.33,PLN
2015-02-24,302.89,PLN
2015-02-25,302.41,PLN
2015-02-26,302.42,PLN
2015-02-27,302.66,PLN
2015-03-02,302.92,PLN
2015-03-03,300.88,PLN
2015-03-04,301.35,PLN
2015-03-05,301.82,PLN
2015-03-06,301.52,PLN
2015-03-09,301.70,PLN
2015-03-10,299.87,PLN
2015-03-11,301.17,PLN
2015-03-12,301.59,PLN
2015-03-13,300.80,PLN
2015-03-16,301.01,PLN
2015-03-17,301.73,PLN
2015-03-18,302.54,PLN
2015-03-19,304.76,PLN
2015-03-20,306.43,PLN
2015-03-23,306.37,PLN
2015-03-24,305.93,PLN
2015-03-25,305.42,PLN
2015-03-26,303.59,PLN
2015-03-27,303.71,PLN
2015-03-30,305.32,PLN
2015-03-31,305.06,PLN
2015-04-01,305.36,PLN
2015-04-02,305.97,PLN
2015-04-07,306.56,PLN
2015-04-08,306.83,PLN
2015-04-09,308.16,PLN
2015-04-10,308.24,PLN
2015-04-13,308.21,PLN
2015-04-14,307.80,PLN
2015-04-15,308.59,PLN
2015-04-16,309.17,PLN
2015-04-17,307.66,PLN
2015-04-20,309.34,PLN
2015-04-21,309.29,PLN
2015-04-22,309.73,PLN
2015-04-23,309.96,PLN
2015-04-24,310.36,PLN
2015-04-27,311.91,PLN
2015-04-28,311.53,PLN
2015-04-29,309.88,PLN
2015-04-30,309.94,PLN
2015-05-04,311.01,PLN
2015-05-05,309.56,PLN
2015-05-06,309.96,PLN
2015-05-07,310.19,PLN
2015-05-08,312.37,PLN
2015-05-11,312.52,PLN
2015-05-12,311.90,PLN
2015-05-13,311.95,PLN
2015-05-14,310.59,PLN
2015-05-15,310.92,PLN
2015-05-18,311.43,PLN
2015-05-19,312.25,PLN
2015-05-20,312.21,PLN
2015-05-21,312.74,PLN
2015-05-22,312.14,PLN
2015-05-25,309.61,PLN
2015-05-26,308.64,PLN
2015-05-27,310.30,PLN
2015-05-28,309.55,PLN
2015-05-29,308.78,PLN
2015-06-01,308.94,PLN
2015-06-02,307.98,PLN
2015-06-03,306.83,PLN
2015-06-05,304.87,PLN
2015-06-08,302.47,PLN
2015-06-09,301.28,PLN
2015-06-10,303.20,PLN
2015-06-11,303.40,PLN
2015-06-12,302.26,PLN
2015-06-15,301.25,PLN
2015-06-16,300.97,PLN
2015-06-17,299.16,PLN
2015-06-18,300.16,PLN
2015-06-19,299.49,PLN
2015-06-22,302.85,PLN
2015-06-23,303.11,PLN
2015-06-24,303.20,PLN
2015-06-25,303.15,PLN
2015-06-26,302.93,PLN
2015-06-29,299.40,PLN
2015-06-30,300.90,PLN
2015-07-01,300.04,PLN
2015-07-02,300.36,PLN
2015-07-03,299.65,PLN
2015-07-06,298.97,PLN
2015-07-07,297.20,PLN
2015-07-08,296.35,PLN
2015-07-09,297.80,PLN
2015-07-10,299.92,PLN
2015-07-13,300.48,PLN
2015-07-14,300.42,PLN
2015-07-15,300.64,PLN
2015-07-16,302.99,PLN
2015-07-17,302.80,PLN
2015-07-20,301.77,PLN
2015-07-21,302.66,PLN
2015-07-22,300.29,PLN
2015-07-23,299.92,PLN
2015-07-24,299.57,PLN
2015-07-27,298.53,PLN
2015-07-28,298.89,PLN
2015-07-29,300.08,PLN
2015-07-30,299.71,PLN
2015-07-31,301.86,PLN
2015-08-03,302.04,PLN
2015-08-04,303.01,PLN
2015-08-05,305.24,PLN
2015-08-06,302.61,PLN
2015-08-07,302.63,PLN
2015-08-10,304.15,PLN
2015-08-11,304.58,PLN
2015-08-12,303.26,PLN
2015-08-13,303.97,PLN
2015-08-14,302.66,PLN
2015-08-17,301.41,PLN
2015-08-18,300.43,PLN
2015-08-19,301.89,PLN
2015-08-20,301.49,PLN
2015-08-21,299.40,PLN
2015-08-24,289.17,PLN
2015-08-25,290.56,PLN
2015-08-26,290.28,PLN
2015-08-27,293.59,PLN
2015-08-28,295.37,PLN
2015-08-31,296.40,PLN
2015-09-01,292.74,PLN
2015-09-02,292.66,PLN
2015-09-03,295.19,PLN
2015-09-04,294.77,PLN
2015-09-07,293.51,PLN
2015-09-08,293.68,PLN
2015-09-09,293.97,PLN
2015-09-10,295.65,PLN
2015-09-11,295.42,PLN
2015-09-14,295.20,PLN
2015-09-15,294.90,PLN
2015-09-16,295.28,PLN
2015-09-17,296.15,PLN
2015-09-18,295.02,PLN
2015-09-21,295.73,PLN
2015-09-22,293.31,PLN
2015-09-23,292.16,PLN
2015-09-24,291.22,PLN
2015-09-25,291.81,PLN
2015-09-28,289.42,PLN
2015-09-29,289.58,PLN
2015-09-30,291.35,PLN
2015-10-01,291.02,PLN
2015-10-02,290.74,PLN
2015-10-05,293.83,PLN
2015-10-06,295.28,PLN
2015-10-07,296.40,PLN
2015-10-08,297.09,PLN
2015-10-09,298.63,PLN
2015-10-12,297.93,PLN
2015-10-13,296.88,PLN
2015-10-14,296.88,PLN
2015-10-15,298.44,PLN
2015-10-16,297.96,PLN
2015-10-19,297.65,PLN
2015-10-20,297.86,PLN
2015-10-21,297.68,PLN
2015-10-22,297.86,PLN
2015-10-23,298.74,PLN
2015-10-26,298.72,PLN
2015-10-27,298.90,PLN
2015-10-28,298.91,PLN
2015-10-29,296.07,PLN
2015-10-30,296.53,PLN
2015-11-02,298.48,PLN
2015-11-03,297.56,PLN
2015-11-04,297.69,PLN
2015-11-05,296.00,PLN
2015-11-06,294.30,PLN
2015-11-09,293.59,PLN
2015-11-10,294.09,PLN
2015-11-12,294.13,PLN
2015-11-13,292.28,PLN
2015-11-16,291.56,PLN
2015-11-17,293.26,PLN
2015-11-18,293.72,PLN
2015-11-19,293.36,PLN
2015-11-20,293.96,PLN
2015-11-23,291.61,PLN
2015-11-24,289.79,PLN
2015-11-25,290.22,PLN
2015-11-26,291.42,PLN
2015-11-27,290.40,PLN
2015-11-30,289.92,PLN
2015-12-01,290.02,PLN
2015-12-02,288.18,PLN
2015-12-03,286.90,PLN
2015-12-04,286.12,PLN
2015-12-07,286.18,PLN
2015-12-08,283.74,PLN
2015-12-09,281.11,PLN
2015-12-10,281.69,PLN
2015-12-11,278.49,PLN
2015-12-14,276.80,PLN
2015-12-15,278.20,PLN
2015-12-16,279.62,PLN
2015-12-17,282.89,PLN
2015-12-18,283.77,PLN
2015-12-21,284.74,PLN
2015-12-22,284.27,PLN
2015-12-23,284.97,PLN
2015-12-28,285.14,PLN
2015-12-29,286.50,PLN
2015-12-30,285.08,PLN
2016-01-04,281.87,PLN
2016-01-05,281.85,PLN
2016-01-07,279.01,PLN
2016-01-08,277.82,PLN
2016-01-11,276.44,PLN
2016-01-12,279.25,PLN
2016-01-13,280.74,PLN
2016-01-14,279.55,PLN
2016-01-15,277.14,PLN
2016-01-18,273.01,PLN
2016-01-19,274.20,PLN
2016-01-20,271.97,PLN
2016-01-21,272.41,PLN
2016-01-22,275.53,PLN
2016-01-25,275.91,PLN
2016-01-26,275.10,PLN
2016-01-27,276.11,PLN
2016-01-28,277.96,PLN
2016-01-29,279.76,PLN
2016-02-01,279.37,PLN
2016-02-02,277.14,PLN
2016-02-03,277.65,PLN
2016-02-04,280.70,PLN
2016-02-05,281.09,PLN
2016-02-08,278.92,PLN
2016-02-09,277.84,PLN
2016-02-10,277.58,PLN
2016-02-11,276.42,PLN
2016-02-12,277.34,PLN
2016-02-15,279.70,PLN
2016-02-16,279.20,PLN
2016-02-17,283.17,PLN
2016-02-18,283.28,PLN
2016-02-19,282.11,PLN
2016-02-22,284.13,PLN
2016-02-23,283.89,PLN
2016-02-24,281.94,PLN
2016-02-25,283.03,PLN
2016-02-26,283.89,PLN
2016-02-29,282.49,PLN
2016-03-01,282.75,PLN
2016-03-02,282.81,PLN
2016-03-03,286.57,PLN
2016-03-04,286.98,PLN
2016-03-07,288.29,PLN
2016-03-08,287.57,PLN
2016-03-09,287.36,PLN
2016-03-10,288.05,PLN
2016-03-11,289.11,PLN
2016-03-14,289.56,PLN
2016-03-15,289.02,PLN
2016-03-16,288.66,PLN
2016-03-17,291.35,PLN
2016-03-18,293.03,PLN
2016-03-21,292.35,PLN
2016-03-22,292.31,PLN
2016-03-23,290.91,PLN
2016-03-24,291.02,PLN
2016-03-29,292.44,PLN
2016-03-30,295.06,PLN
2016-03-31,295.49,PLN
2016-04-01,293.83,PLN
2016-04-04,294.84,PLN
2016-04-05,291.62,PLN
2016-04-06,290.31,PLN
2016-04-07,289.93,PLN
2016-04-08,291.05,PLN
2016-04-11,290.96,PLN
2016-04-12,290.62,PLN
2016-04-13,292.89,PLN
2016-04-14,293.33,PLN
2016-04-15,292.63,PLN
2016-04-18,292.62,PLN
2016-04-19,294.15,PLN
2016-04-20,294.18,PLN
2016-04-21,293.65,PLN
2016-04-22,293.47,PLN
2016-04-25,293.24,PLN
2016-04-26,293.02,PLN
2016-04-27,291.98,PLN
2016-04-28,292.19,PLN
2016-04-29,292.36,PLN
2016-05-02,292.11,PLN
2016-05-04,289.43,PLN
2016-05-05,287.64,PLN
2016-05-06,288.28,PLN
2016-05-09,288.22,PLN
2016-05-10,286.99,PLN
2016-05-11,286.53,PLN
2016-05-12,286.62,PLN
2016-05-13,286.62,PLN
2016-05-16,288.16,PLN
2016-05-17,287.52,PLN
2016-05-18,286.73,PLN
2016-05-19,284.36,PLN
2016-05-20,284.21,PLN
2016-05-23,284.90,PLN
2016-05-24,285.88,PLN
2016-05-25,286.71,PLN
2016-05-27,286.51,PLN
2016-05-30,286.41,PLN
2016-05-31,284.81,PLN
2016-06-01,281.95,PLN
2016-06-02,281.99,PLN
2016-06-03,283.95,PLN
2016-06-06,284.02,PLN
2016-06-07,285.65,PLN
2016-06-08,286.45,PLN
2016-06-09,284.65,PLN
2016-06-10,282.99,PLN
2016-06-13,281.85,PLN
2016-06-14,280.59,PLN
2016-06-15,281.00,PLN
2016-06-16,278.88,PLN
2016-06-17,280.81,PLN
2016-06-20,283.27,PLN
2016-06-21,284.17,PLN
2016-06-22,285.27,PLN
2016-06-23,287.35,PLN
2016-06-24,281.05,PLN
2016-06-27,279.59,PLN
2016-06-28,281.21,PLN
2016-06-29,282.19,PLN
2016-06-30,282.47,PLN
2016-07-01,283.05,PLN
2016-07-04,282.00,PLN
2016-07-05,281.67,PLN
2016-07-06,280.24,PLN
2016-07-07,281.51,PLN
2016-07-08,281.16,PLN
2016-07-11,284.10,PLN
2016-07-12,285.07,PLN
2016-07-13,284.98,PLN
2016-07-14,285.79,PLN
2016-07-15,286.93,PLN
2016-07-18,287.46,PLN
2016-07-19,287.49,PLN
2016-07-20,287.77,PLN
2016-07-21,287.83,PLN
2016-07-22,288.02,PLN
2016-07-25,289.33,PLN
2016-07-26,288.88,PLN
2016-07-27,289.39,PLN
2016-07-28,289.33,PLN
2016-07-29,288.00,PLN
2016-08-01,288.31,PLN
2016-08-02,290.19,PLN
2016-08-03,289.39,PLN
2016-08-04,291.51,PLN
2016-08-05,292.18,PLN
2016-08-08,293.07,PLN
2016-08-09,294.21,PLN
2016-08-10,294.92,PLN
2016-08-11,295.64,PLN
2016-08-12,295.60,PLN
2016-08-16,295.03,PLN
2016-08-17,294.04,PLN
2016-08-18,293.79,PLN
2016-08-19,292.84,PLN
2016-08-22,292.78,PLN
2016-08-23,293.00,PLN
2016-08-24,292.90,PLN
2016-08-25,292.68,PLN
2016-08-26,293.02,PLN
2016-08-29,292.79,PLN
2016-08-30,294.81,PLN
2016-08-31,294.79,PLN
2016-09-01,292.70,PLN
2016-09-02,293.13,PLN
2016-09-05,295.13,PLN
2016-09-06,295.45,PLN
2016-09-07,296.81,PLN
2016-09-08,295.48,PLN
2016-09-09,293.04,PLN
2016-09-12,291.11,PLN
2016-09-13,291.43,PLN
2016-09-14,292.46,PLN
2016-09-15,293.03,PLN
2016-09-16,293.16,PLN
2016-09-19,293.53,PLN
2016-09-20,293.81,PLN
2016-09-21,294.33,PLN
2016-09-22,296.62,PLN
2016-09-23,295.74,PLN
2016-09-26,293.89,PLN
2016-09-27,293.33,PLN
2016-09-28,293.30,PLN
2016-09-29,293.76,PLN
2016-09-30,292.67,PLN
2016-10-03,293.08,PLN
2016-10-04,294.28,PLN
2016-10-05,294.13,PLN
2016-10-06,293.93,PLN
2016-10-07,293.11,PLN
2016-10-10,293.64,PLN
2016-10-11,293.68,PLN
2016-10-12,293.77,PLN
2016-10-13,292.12,PLN
2016-10-14,292.56,PLN
2016-10-17,292.73,PLN
2016-10-18,293.56,PLN
2016-10-19,294.87,PLN
2016-10-20,294.85,PLN
2016-10-21,294.90,PLN
2016-10-24,296.60,PLN
2016-10-25,296.14,PLN
2016-10-26,295.96,PLN
2016-10-27,296.67,PLN
2016-10-28,297.84,PLN
2016-10-31,298.11,PLN
2016-11-02,294.04,PLN
2016-11-03,294.43,PLN
2016-11-04,292.96,PLN
2016-11-07,293.81,PLN
2016-11-08,295.23,PLN
2016-11-09,295.35,PLN
2016-11-10,296.09,PLN
2016-11-14,293.21,PLN
2016-11-15,293.82,PLN
2016-11-16,293.80,PLN
2016-11-17,292.48,PLN
2016-11-18,291.44,PLN
2016-11-21,293.07,PLN
2016-11-22,294.60,PLN
2016-11-23,295.57,PLN
2016-11-24,295.81,PLN
2016-11-25,295.55,PLN
2016-11-28,295.14,PLN
2016-11-29,294.34,PLN
2016-11-30,295.30,PLN
2016-12-01,294.61,PLN
2016-12-02,294.80,PLN
2016-12-05,298.16,PLN
2016-12-06,300.05,PLN
2016-12-07,300.20,PLN
2016-12-08,302.31,PLN
2016-12-09,300.80,PLN
2016-12-12,300.04,PLN
2016-12-13,302.26,PLN
2016-12-14,302.91,PLN
2016-12-15,301.53,PLN
2016-12-16,302.37,PLN
2016-12-19,302.44,PLN
2016-12-20,303.24,PLN
2016-12-21,302.65,PLN
2016-12-22,303.16,PLN
2016-12-23,302.72,PLN
2016-12-27,302.78,PLN
2016-12-28,302.37,PLN
2016-12-29,303.26,PLN
2016-12-30,303.15,PLN
2017-01-02,303.28,PLN
2017-01-03,304.97,PLN
2017-01-04,305.90,PLN
2017-01-05,305.76,PLN
2017-01-09,306.45,PLN
2017-01-10,307.98,PLN
2017-01-11,308.82,PLN
2017-01-12,308.94,PLN
2017-01-13,308.38,PLN
2017-01-16,309.28,PLN
2017-01-17,308.91,PLN
2017-01-18,308.59,PLN
2017-01-19,308.98,PLN
2017-01-20,308.68,PLN
2017-01-23,308.37,PLN
2017-01-24,310.32,PLN
2017-01-25,314.54,PLN
2017-01-26,314.61,PLN
2017-01-27,314.64,PLN
2017-01-30,313.25,PLN
2017-01-31,314.15,PLN
2017-02-01,315.46,PLN
2017-02-02,314.40,PLN
2017-02-03,314.86,PLN
2017-02-06,315.64,PLN
2017-02-07,315.47,PLN
2017-02-08,315.67,PLN
2017-02-09,319.43,PLN
2017-02-10,321.66,PLN
2017-02-13,323.18,PLN
2017-02-14,322.79,PLN
2017-02-15,323.44,PLN
2017-02-16,325.26,PLN
2017-02-17,323.33,PLN
2017-02-20,323.84,PLN
2017-02-21,327.70,PLN
2017-02-22,327.85,PLN
2017-02-23,328.48,PLN
2017-02-24,325.40,PLN
2017-02-27,325.47,PLN
2017-02-28,324.33,PLN
2017-03-01,328.38,PLN
2017-03-02,328.73,PLN
2017-03-03,327.29,PLN
2017-03-06,326.51,PLN
2017-03-07,324.58,PLN
2017-03-08,324.23,PLN
2017-03-09,322.39,PLN
2017-03-10,323.78,PLN
2017-03-13,326.80,PLN
2017-03-14,326.42,PLN
2017-03-15,325.81,PLN
2017-03-16,329.33,PLN
2017-03-17,329.98,PLN
2017-03-20,329.12,PLN
2017-03-21,327.44,PLN
2017-03-22,325.20,PLN
2017-03-23,326.20,PLN
2017-03-24,326.32,PLN
2017-03-27,324.06,PLN
2017-03-28,326.06,PLN
2017-03-29,325.16,PLN
2017-03-30,324.39,PLN
2017-03-31,322.70,PLN
2017-04-03,324.77,PLN
2017-04-04,325.98,PLN
2017-04-05,326.76,PLN
2017-04-06,326.66,PLN
2017-04-07,326.07,PLN
2017-04-10,325.50,PLN
2017-04-11,323.80,PLN
2017-04-12,323.55,PLN
2017-04-13,324.51,PLN
2017-04-18,324.66,PLN
2017-04-19,326.65,PLN
2017-04-20,327.15,PLN
2017-04-21,326.29,PLN
2017-04-24,328.64,PLN
2017-04-25,332.31,PLN
2017-04-26,334.06,PLN
2017-04-27,334.32,PLN
2017-04-28,334.05,PLN
2017-05-02,335.34,PLN
2017-05-04,334.66,PLN
2017-05-05,334.32,PLN
2017-05-08,333.99,PLN
2017-05-09,336.13,PLN
2017-05-10,335.19,PLN
2017-05-11,334.31,PLN
2017-05-12,334.16,PLN
2017-05-15,334.74,PLN
2017-05-16,332.07,PLN
2017-05-17,329.25,PLN
2017-05-18,327.67,PLN
2017-05-19,330.12,PLN
2017-05-22,330.86,PLN
2017-05-23,329.34,PLN
2017-05-24,330.84,PLN
2017-05-25,332.87,PLN
2017-05-26,331.08,PLN
2017-05-29,331.13,PLN
2017-05-30,329.33,PLN
2017-05-31,328.77,PLN
2017-06-01,328.76,PLN
2017-06-02,330.63,PLN
2017-06-05,329.04,PLN
2017-06-06,330.73,PLN
2017-06-07,331.09,PLN
2017-06-08,332.30,PLN
2017-06-09,332.13,PLN
2017-06-12,329.91,PLN
2017-06-13,330.29,PLN
2017-06-14,330.39,PLN
2017-06-16,330.32,PLN
2017-06-19,332.01,PLN
2017-06-20,331.29,PLN
2017-06-21,332.04,PLN
2017-06-22,331.64,PLN
2017-06-23,331.14,PLN
2017-06-26,333.22,PLN
2017-06-27,334.06,PLN
2017-06-28,332.45,PLN
2017-06-29,332.17,PLN
2017-06-30,331.36,PLN
2017-07-03,332.78,PLN
