Data,Wartość dla NN Średnich i Małych Spółek (A),Waluta
2005-10-03,119.93,PLN
2005-10-04,119.94,PLN
2005-10-05,119.97,PLN
2005-10-06,120.00,PLN
2005-10-07,120.47,PLN
2005-10-10,120.50,PLN
2005-10-11,120.72,PLN
2005-10-12,120.76,PLN
2005-10-13,119.90,PLN
2005-10-14,119.84,PLN
2005-10-17,119.95,PLN
2005-10-18,120.21,PLN
2005-10-19,119.20,PLN
2005-10-20,119.73,PLN
2005-10-21,118.78,PLN
2005-10-24,119.54,PLN
2005-10-25,119.45,PLN
2005-10-26,119.13,PLN
2005-10-27,118.67,PLN
2005-10-28,118.93,PLN
2005-10-31,119.36,PLN
2005-11-02,119.68,PLN
2005-11-03,119.79,PLN
2005-11-04,119.93,PLN
2005-11-07,119.25,PLN
2005-11-08,118.68,PLN
2005-11-09,119.36,PLN
2005-11-10,118.94,PLN
2005-11-14,118.28,PLN
2005-11-15,118.23,PLN
2005-11-16,118.14,PLN
2005-11-17,119.06,PLN
2005-11-18,119.29,PLN
2005-11-21,119.46,PLN
2005-11-22,119.42,PLN
2005-11-23,119.39,PLN
2005-11-24,119.79,PLN
2005-11-25,120.58,PLN
2005-11-28,121.69,PLN
2005-11-29,122.83,PLN
2005-11-30,123.25,PLN
2005-12-01,124.01,PLN
2005-12-02,124.81,PLN
2005-12-05,124.63,PLN
2005-12-06,124.36,PLN
2005-12-07,124.98,PLN
2005-12-08,125.30,PLN
2005-12-09,125.25,PLN
2005-12-12,126.01,PLN
2005-12-13,126.30,PLN
2005-12-14,127.68,PLN
2005-12-15,128.37,PLN
2005-12-16,128.22,PLN
2005-12-19,128.90,PLN
2005-12-20,130.15,PLN
2005-12-21,131.77,PLN
2005-12-22,131.95,PLN
2005-12-23,132.21,PLN
2005-12-27,132.81,PLN
2005-12-28,133.09,PLN
2005-12-29,133.40,PLN
2005-12-30,133.18,PLN
2006-01-02,134.52,PLN
2006-01-03,136.88,PLN
2006-01-04,138.27,PLN
2006-01-05,138.66,PLN
2006-01-06,139.86,PLN
2006-01-09,140.10,PLN
2006-01-10,141.37,PLN
2006-01-11,143.26,PLN
2006-01-12,144.29,PLN
2006-01-13,144.46,PLN
2006-01-16,146.18,PLN
2006-01-17,146.46,PLN
2006-01-18,146.70,PLN
2006-01-19,149.75,PLN
2006-01-20,151.52,PLN
2006-01-23,153.12,PLN
2006-01-24,153.04,PLN
2006-01-25,153.92,PLN
2006-01-26,153.81,PLN
2006-01-27,154.27,PLN
2006-01-30,154.21,PLN
2006-01-31,151.52,PLN
2006-02-01,151.12,PLN
2006-02-02,151.49,PLN
2006-02-03,149.46,PLN
2006-02-06,150.88,PLN
2006-02-07,152.42,PLN
2006-02-08,152.85,PLN
2006-02-09,154.16,PLN
2006-02-10,152.73,PLN
2006-02-13,151.99,PLN
2006-02-14,153.42,PLN
2006-02-15,153.69,PLN
2006-02-16,153.06,PLN
2006-02-17,155.19,PLN
2006-02-20,157.05,PLN
2006-02-21,157.52,PLN
2006-02-22,157.21,PLN
2006-02-23,158.15,PLN
2006-02-24,159.59,PLN
2006-02-27,161.00,PLN
2006-02-28,158.09,PLN
2006-03-01,158.47,PLN
2006-03-02,159.16,PLN
2006-03-03,158.63,PLN
2006-03-06,158.28,PLN
2006-03-07,155.24,PLN
2006-03-08,153.81,PLN
2006-03-09,154.75,PLN
2006-03-10,154.40,PLN
2006-03-13,155.11,PLN
2006-03-14,154.58,PLN
2006-03-15,157.11,PLN
2006-03-16,159.54,PLN
2006-03-17,160.08,PLN
2006-03-20,160.10,PLN
2006-03-21,159.40,PLN
2006-03-22,160.06,PLN
2006-03-23,161.98,PLN
2006-03-24,163.38,PLN
2006-03-27,163.98,PLN
2006-03-28,162.48,PLN
2006-03-29,163.77,PLN
2006-03-30,164.90,PLN
2006-03-31,164.94,PLN
2006-04-03,166.73,PLN
2006-04-04,168.63,PLN
2006-04-05,169.97,PLN
2006-04-06,172.28,PLN
2006-04-07,173.90,PLN
2006-04-10,174.49,PLN
2006-04-11,173.00,PLN
2006-04-12,175.22,PLN
2006-04-13,175.98,PLN
2006-04-18,177.57,PLN
2006-04-19,178.04,PLN
2006-04-20,178.76,PLN
2006-04-21,179.58,PLN
2006-04-24,180.56,PLN
2006-04-25,179.53,PLN
2006-04-26,181.07,PLN
2006-04-27,179.28,PLN
2006-04-28,180.58,PLN
2006-05-02,181.87,PLN
2006-05-04,183.69,PLN
2006-05-05,184.48,PLN
2006-05-08,186.59,PLN
2006-05-09,185.45,PLN
2006-05-10,186.33,PLN
2006-05-11,188.10,PLN
2006-05-12,187.12,PLN
2006-05-15,183.27,PLN
2006-05-16,184.41,PLN
2006-05-17,183.51,PLN
2006-05-18,182.85,PLN
2006-05-19,183.63,PLN
2006-05-22,177.26,PLN
2006-05-23,177.15,PLN
2006-05-24,171.04,PLN
2006-05-25,170.93,PLN
2006-05-26,174.90,PLN
2006-05-29,174.58,PLN
2006-05-30,172.15,PLN
2006-05-31,170.73,PLN
2006-06-01,171.51,PLN
2006-06-02,174.28,PLN
2006-06-05,175.17,PLN
2006-06-06,173.12,PLN
2006-06-07,173.04,PLN
2006-06-08,170.56,PLN
2006-06-09,169.51,PLN
2006-06-12,164.75,PLN
2006-06-13,159.46,PLN
2006-06-14,158.63,PLN
2006-06-16,159.94,PLN
2006-06-19,161.68,PLN
2006-06-20,162.12,PLN
2006-06-21,162.98,PLN
2006-06-22,162.72,PLN
2006-06-23,164.09,PLN
2006-06-26,164.94,PLN
2006-06-27,167.29,PLN
2006-06-28,168.79,PLN
2006-06-29,169.36,PLN
2006-06-30,171.05,PLN
2006-07-03,171.51,PLN
2006-07-04,173.81,PLN
2006-07-05,174.30,PLN
2006-07-06,176.96,PLN
2006-07-07,179.43,PLN
2006-07-10,181.37,PLN
2006-07-11,180.71,PLN
2006-07-12,182.01,PLN
2006-07-13,180.77,PLN
2006-07-14,180.15,PLN
2006-07-17,179.87,PLN
2006-07-18,181.34,PLN
2006-07-19,182.47,PLN
2006-07-20,185.51,PLN
2006-07-21,185.24,PLN
2006-07-24,186.15,PLN
2006-07-25,188.20,PLN
2006-07-26,189.57,PLN
2006-07-27,193.55,PLN
2006-07-28,193.48,PLN
2006-07-31,196.43,PLN
2006-08-01,194.63,PLN
2006-08-02,193.45,PLN
2006-08-03,190.88,PLN
2006-08-04,191.74,PLN
2006-08-07,192.21,PLN
2006-08-08,194.10,PLN
2006-08-09,196.11,PLN
2006-08-10,194.67,PLN
2006-08-11,192.53,PLN
2006-08-14,192.29,PLN
2006-08-16,192.05,PLN
2006-08-17,191.61,PLN
2006-08-18,191.60,PLN
2006-08-21,192.40,PLN
2006-08-22,193.42,PLN
2006-08-23,193.31,PLN
2006-08-24,191.29,PLN
2006-08-25,190.47,PLN
2006-08-28,190.33,PLN
2006-08-29,193.47,PLN
2006-08-30,193.79,PLN
2006-08-31,193.25,PLN
2006-09-01,193.95,PLN
2006-09-04,196.25,PLN
2006-09-05,196.87,PLN
2006-09-06,196.05,PLN
2006-09-07,194.94,PLN
2006-09-08,195.98,PLN
2006-09-11,195.42,PLN
2006-09-12,196.70,PLN
2006-09-13,198.38,PLN
2006-09-14,198.89,PLN
2006-09-15,198.76,PLN
2006-09-18,201.98,PLN
2006-09-19,201.54,PLN
2006-09-20,200.49,PLN
2006-09-21,201.51,PLN
2006-09-22,200.90,PLN
2006-09-25,203.06,PLN
2006-09-26,204.69,PLN
2006-09-27,202.34,PLN
2006-09-28,203.93,PLN
2006-09-29,203.44,PLN
2006-10-02,203.44,PLN
2006-10-03,202.79,PLN
2006-10-04,203.44,PLN
2006-10-05,205.58,PLN
2006-10-06,206.12,PLN
2006-10-09,208.35,PLN
2006-10-10,210.16,PLN
2006-10-11,211.68,PLN
2006-10-12,213.35,PLN
2006-10-13,215.76,PLN
2006-10-16,216.39,PLN
2006-10-17,216.57,PLN
2006-10-18,218.08,PLN
2006-10-19,219.00,PLN
2006-10-20,219.79,PLN
2006-10-23,220.60,PLN
2006-10-24,222.06,PLN
2006-10-25,223.78,PLN
2006-10-26,224.94,PLN
2006-10-27,223.10,PLN
2006-10-30,220.00,PLN
2006-10-31,221.18,PLN
2006-11-02,221.35,PLN
2006-11-03,223.77,PLN
2006-11-06,227.09,PLN
2006-11-07,229.32,PLN
2006-11-08,229.52,PLN
2006-11-09,230.98,PLN
2006-11-10,230.05,PLN
2006-11-13,228.98,PLN
2006-11-14,228.91,PLN
2006-11-15,225.37,PLN
2006-11-16,226.73,PLN
2006-11-17,226.05,PLN
2006-11-20,227.94,PLN
2006-11-21,231.55,PLN
2006-11-22,234.32,PLN
2006-11-23,235.89,PLN
2006-11-24,236.25,PLN
2006-11-27,236.19,PLN
2006-11-28,236.57,PLN
2006-11-29,241.61,PLN
2006-11-30,242.48,PLN
2006-12-01,244.93,PLN
2006-12-04,246.64,PLN
2006-12-05,247.30,PLN
2006-12-06,246.98,PLN
2006-12-07,247.44,PLN
2006-12-08,247.19,PLN
2006-12-11,246.65,PLN
2006-12-12,244.63,PLN
2006-12-13,246.29,PLN
2006-12-14,245.25,PLN
2006-12-15,243.04,PLN
2006-12-18,243.84,PLN
2006-12-19,237.83,PLN
2006-12-20,232.19,PLN
2006-12-21,230.80,PLN
2006-12-22,231.15,PLN
2006-12-27,234.40,PLN
2006-12-28,234.04,PLN
2006-12-29,234.80,PLN
2006-12-31,234.75,PLN
2007-01-02,236.63,PLN
2007-01-03,237.12,PLN
2007-01-04,234.09,PLN
2007-01-05,233.03,PLN
2007-01-08,231.77,PLN
2007-01-09,235.40,PLN
2007-01-10,234.82,PLN
2007-01-11,238.77,PLN
2007-01-12,242.18,PLN
2007-01-15,245.73,PLN
2007-01-16,247.86,PLN
2007-01-17,249.86,PLN
2007-01-18,255.23,PLN
2007-01-19,255.55,PLN
2007-01-22,254.50,PLN
2007-01-23,254.30,PLN
2007-01-24,254.69,PLN
2007-01-25,254.72,PLN
2007-01-26,254.11,PLN
2007-01-29,255.32,PLN
2007-01-30,256.06,PLN
2007-01-31,258.28,PLN
2007-02-01,261.79,PLN
2007-02-02,262.82,PLN
2007-02-05,263.84,PLN
2007-02-06,263.70,PLN
2007-02-07,263.29,PLN
2007-02-08,256.54,PLN
2007-02-09,257.29,PLN
2007-02-12,253.96,PLN
2007-02-13,256.54,PLN
2007-02-14,259.22,PLN
2007-02-15,258.66,PLN
2007-02-16,259.86,PLN
2007-02-19,263.37,PLN
2007-02-20,263.71,PLN
2007-02-21,265.37,PLN
2007-02-22,267.20,PLN
2007-02-23,267.99,PLN
2007-02-26,267.57,PLN
2007-02-27,257.95,PLN
2007-02-28,256.68,PLN
2007-03-01,254.52,PLN
2007-03-02,255.78,PLN
2007-03-05,247.07,PLN
2007-03-06,251.44,PLN
2007-03-07,252.60,PLN
2007-03-08,257.73,PLN
2007-03-09,258.90,PLN
2007-03-12,260.93,PLN
2007-03-13,263.26,PLN
2007-03-14,261.53,PLN
2007-03-15,265.16,PLN
2007-03-16,268.85,PLN
2007-03-19,274.01,PLN
2007-03-20,275.00,PLN
2007-03-21,278.47,PLN
2007-03-22,279.56,PLN
2007-03-23,282.05,PLN
2007-03-26,281.16,PLN
2007-03-27,280.61,PLN
2007-03-28,280.08,PLN
2007-03-29,284.06,PLN
2007-03-30,286.06,PLN
2007-04-02,286.14,PLN
2007-04-03,290.33,PLN
2007-04-04,293.45,PLN
2007-04-05,296.30,PLN
2007-04-10,300.86,PLN
2007-04-11,303.48,PLN
2007-04-12,297.65,PLN
2007-04-13,304.71,PLN
2007-04-16,306.65,PLN
2007-04-17,306.16,PLN
2007-04-18,307.22,PLN
2007-04-19,307.85,PLN
2007-04-20,313.48,PLN
2007-04-23,311.81,PLN
2007-04-24,314.27,PLN
2007-04-25,316.26,PLN
2007-04-26,319.19,PLN
2007-04-27,317.77,PLN
2007-04-30,318.05,PLN
2007-05-02,318.06,PLN
2007-05-04,323.09,PLN
2007-05-07,320.55,PLN
2007-05-08,316.03,PLN
2007-05-09,317.11,PLN
2007-05-10,312.48,PLN
2007-05-11,318.51,PLN
2007-05-14,324.08,PLN
2007-05-15,322.23,PLN
2007-05-16,320.23,PLN
2007-05-17,322.23,PLN
2007-05-18,323.90,PLN
2007-05-21,330.05,PLN
2007-05-22,331.76,PLN
2007-05-23,333.16,PLN
2007-05-24,332.82,PLN
2007-05-25,333.70,PLN
2007-05-28,337.74,PLN
2007-05-29,337.66,PLN
2007-05-30,337.58,PLN
2007-05-31,345.55,PLN
2007-06-01,345.90,PLN
2007-06-04,342.73,PLN
2007-06-05,342.07,PLN
2007-06-06,339.14,PLN
2007-06-08,336.62,PLN
2007-06-11,342.10,PLN
2007-06-12,342.68,PLN
2007-06-13,343.05,PLN
2007-06-14,347.65,PLN
2007-06-15,349.49,PLN
2007-06-18,348.78,PLN
2007-06-19,347.81,PLN
2007-06-20,347.13,PLN
2007-06-21,347.21,PLN
2007-06-22,350.31,PLN
2007-06-25,349.01,PLN
2007-06-26,350.06,PLN
2007-06-27,347.84,PLN
2007-06-28,349.35,PLN
2007-06-29,348.40,PLN
2007-07-02,342.43,PLN
2007-07-03,346.42,PLN
2007-07-04,347.08,PLN
2007-07-05,347.95,PLN
2007-07-06,348.48,PLN
2007-07-09,348.18,PLN
2007-07-10,347.12,PLN
2007-07-11,344.01,PLN
2007-07-12,343.54,PLN
2007-07-13,344.03,PLN
2007-07-16,339.32,PLN
2007-07-17,339.99,PLN
2007-07-18,338.86,PLN
2007-07-19,342.04,PLN
2007-07-20,339.96,PLN
2007-07-23,339.76,PLN
2007-07-24,336.47,PLN
2007-07-25,333.80,PLN
2007-07-26,328.62,PLN
2007-07-27,326.41,PLN
2007-07-30,325.11,PLN
2007-07-31,329.83,PLN
2007-08-01,323.28,PLN
2007-08-02,326.60,PLN
2007-08-03,324.80,PLN
2007-08-06,320.92,PLN
2007-08-07,322.08,PLN
2007-08-08,322.51,PLN
2007-08-09,318.17,PLN
2007-08-10,310.72,PLN
2007-08-13,314.39,PLN
2007-08-14,312.81,PLN
2007-08-16,296.11,PLN
2007-08-17,301.08,PLN
2007-08-20,301.38,PLN
2007-08-21,297.49,PLN
2007-08-22,306.86,PLN
2007-08-23,310.95,PLN
2007-08-24,314.60,PLN
2007-08-27,317.17,PLN
2007-08-28,315.40,PLN
2007-08-29,315.78,PLN
2007-08-30,313.99,PLN
2007-08-31,320.60,PLN
2007-09-03,322.27,PLN
2007-09-04,323.31,PLN
2007-09-05,320.97,PLN
2007-09-06,318.12,PLN
2007-09-07,315.16,PLN
2007-09-10,310.45,PLN
2007-09-11,313.19,PLN
2007-09-12,313.63,PLN
2007-09-13,315.94,PLN
2007-09-14,315.36,PLN
2007-09-17,314.19,PLN
2007-09-18,314.93,PLN
2007-09-19,321.44,PLN
2007-09-20,321.61,PLN
2007-09-21,321.25,PLN
2007-09-24,319.14,PLN
2007-09-25,316.39,PLN
2007-09-26,317.63,PLN
2007-09-27,317.29,PLN
2007-09-28,313.38,PLN
2007-10-01,310.79,PLN
2007-10-02,311.43,PLN
2007-10-03,312.05,PLN
2007-10-04,313.59,PLN
2007-10-05,316.95,PLN
2007-10-08,318.14,PLN
2007-10-09,323.88,PLN
2007-10-10,325.64,PLN
2007-10-11,329.17,PLN
2007-10-12,328.97,PLN
2007-10-15,331.56,PLN
2007-10-16,327.76,PLN
2007-10-17,330.30,PLN
2007-10-18,325.91,PLN
2007-10-19,328.76,PLN
2007-10-22,323.87,PLN
2007-10-23,324.96,PLN
2007-10-24,323.18,PLN
2007-10-25,321.99,PLN
2007-10-26,320.22,PLN
2007-10-29,320.09,PLN
2007-10-30,319.29,PLN
2007-10-31,318.18,PLN
2007-11-02,315.07,PLN
2007-11-05,311.83,PLN
2007-11-06,308.98,PLN
2007-11-07,302.71,PLN
2007-11-08,300.65,PLN
2007-11-09,294.81,PLN
2007-11-12,290.90,PLN
2007-11-13,292.84,PLN
2007-11-14,292.40,PLN
2007-11-15,278.82,PLN
2007-11-16,277.81,PLN
2007-11-19,277.02,PLN
2007-11-20,275.74,PLN
2007-11-21,267.13,PLN
2007-11-22,275.87,PLN
2007-11-23,280.82,PLN
2007-11-26,278.23,PLN
2007-11-27,276.53,PLN
2007-11-28,281.43,PLN
2007-11-29,283.74,PLN
2007-11-30,286.62,PLN
2007-12-03,284.63,PLN
2007-12-04,282.97,PLN
2007-12-05,287.36,PLN
2007-12-06,288.97,PLN
2007-12-07,289.78,PLN
2007-12-10,289.82,PLN
2007-12-11,288.31,PLN
2007-12-12,289.31,PLN
2007-12-13,286.04,PLN
2007-12-14,284.68,PLN
2007-12-17,278.13,PLN
2007-12-18,279.55,PLN
2007-12-19,277.11,PLN
2007-12-20,278.30,PLN
2007-12-21,279.52,PLN
2007-12-27,282.33,PLN
2007-12-28,278.81,PLN
2007-12-31,278.49,PLN
2008-01-02,280.00,PLN
2008-01-03,277.58,PLN
2008-01-04,274.36,PLN
2008-01-07,268.32,PLN
2008-01-08,267.40,PLN
2008-01-09,258.29,PLN
2008-01-10,250.80,PLN
2008-01-11,246.28,PLN
2008-01-14,242.94,PLN
2008-01-15,235.86,PLN
2008-01-16,229.32,PLN
2008-01-17,230.32,PLN
2008-01-18,234.03,PLN
2008-01-21,223.90,PLN
2008-01-22,224.89,PLN
2008-01-23,227.50,PLN
2008-01-24,239.29,PLN
2008-01-25,240.45,PLN
2008-01-28,236.72,PLN
2008-01-29,245.34,PLN
2008-01-30,247.09,PLN
2008-01-31,245.38,PLN
2008-02-01,251.52,PLN
2008-02-04,253.29,PLN
2008-02-05,245.84,PLN
2008-02-06,245.91,PLN
2008-02-07,244.09,PLN
2008-02-08,245.41,PLN
2008-02-11,248.11,PLN
2008-02-12,254.28,PLN
2008-02-13,257.23,PLN
2008-02-14,256.85,PLN
2008-02-15,255.70,PLN
2008-02-18,258.70,PLN
2008-02-19,257.31,PLN
2008-02-20,255.29,PLN
2008-02-21,254.95,PLN
2008-02-22,253.81,PLN
2008-02-25,253.46,PLN
2008-02-26,252.91,PLN
2008-02-27,249.90,PLN
2008-02-28,248.95,PLN
2008-02-29,245.53,PLN
2008-03-04,235.55,PLN
2008-03-05,237.11,PLN
2008-03-06,236.17,PLN
2008-03-07,233.82,PLN
2008-03-10,236.18,PLN
2008-03-11,239.12,PLN
2008-03-12,240.72,PLN
2008-03-13,236.53,PLN
2008-03-14,236.21,PLN
2008-03-17,232.16,PLN
2008-03-18,235.77,PLN
2008-03-19,236.38,PLN
2008-03-20,234.75,PLN
2008-03-25,239.17,PLN
2008-03-26,239.35,PLN
2008-03-27,241.74,PLN
2008-03-28,242.07,PLN
2008-03-31,242.95,PLN
2008-04-01,246.42,PLN
2008-04-02,246.76,PLN
2008-04-03,244.01,PLN
2008-04-04,244.91,PLN
2008-04-07,245.32,PLN
2008-04-08,242.75,PLN
2008-04-09,243.26,PLN
2008-04-10,242.90,PLN
2008-04-11,239.93,PLN
2008-04-14,236.41,PLN
2008-04-15,235.54,PLN
2008-04-16,234.97,PLN
2008-04-17,235.05,PLN
2008-04-18,235.20,PLN
2008-04-21,232.79,PLN
2008-04-22,227.82,PLN
2008-04-23,224.53,PLN
2008-04-24,226.06,PLN
2008-04-25,228.76,PLN
2008-04-28,231.46,PLN
2008-04-29,229.78,PLN
2008-04-30,233.12,PLN
2008-05-05,234.23,PLN
2008-05-06,234.07,PLN
2008-05-07,236.44,PLN
2008-05-08,235.21,PLN
2008-05-09,233.79,PLN
2008-05-12,235.35,PLN
2008-05-13,234.81,PLN
2008-05-14,235.91,PLN
2008-05-15,233.68,PLN
2008-05-16,231.91,PLN
2008-05-19,229.97,PLN
2008-05-20,226.56,PLN
2008-05-21,224.49,PLN
2008-05-23,222.41,PLN
2008-05-26,222.39,PLN
2008-05-27,223.11,PLN
2008-05-28,222.50,PLN
2008-05-29,222.00,PLN
2008-05-30,223.37,PLN
2008-06-02,221.13,PLN
2008-06-03,221.38,PLN
2008-06-04,219.92,PLN
2008-06-05,220.07,PLN
2008-06-06,219.67,PLN
2008-06-09,216.83,PLN
2008-06-10,211.53,PLN
2008-06-11,207.41,PLN
2008-06-12,209.56,PLN
2008-06-13,208.88,PLN
2008-06-16,207.68,PLN
2008-06-17,207.11,PLN
2008-06-18,204.81,PLN
2008-06-19,205.68,PLN
2008-06-20,205.12,PLN
2008-06-23,201.74,PLN
2008-06-24,199.55,PLN
2008-06-25,200.22,PLN
2008-06-26,199.21,PLN
2008-06-27,196.43,PLN
2008-06-30,194.11,PLN
2008-07-01,189.30,PLN
2008-07-02,187.10,PLN
2008-07-03,185.15,PLN
2008-07-04,181.90,PLN
2008-07-07,179.51,PLN
2008-07-08,177.37,PLN
2008-07-09,178.82,PLN
2008-07-10,174.94,PLN
2008-07-11,171.19,PLN
2008-07-14,169.99,PLN
2008-07-15,164.77,PLN
2008-07-16,161.53,PLN
2008-07-17,165.23,PLN
2008-07-18,165.88,PLN
2008-07-21,168.39,PLN
2008-07-22,169.45,PLN
2008-07-23,176.07,PLN
2008-07-24,175.34,PLN
2008-07-25,176.06,PLN
2008-07-28,175.88,PLN
2008-07-29,177.50,PLN
2008-07-30,180.51,PLN
2008-07-31,180.12,PLN
2008-08-01,179.40,PLN
2008-08-04,179.33,PLN
2008-08-05,180.73,PLN
2008-08-06,179.58,PLN
2008-08-07,179.47,PLN
2008-08-08,178.85,PLN
2008-08-11,181.12,PLN
2008-08-12,182.63,PLN
2008-08-13,181.76,PLN
2008-08-14,181.72,PLN
2008-08-18,180.71,PLN
2008-08-19,176.64,PLN
2008-08-20,176.66,PLN
2008-08-21,176.88,PLN
2008-08-22,178.39,PLN
2008-08-25,178.28,PLN
2008-08-26,176.40,PLN
2008-08-27,176.05,PLN
2008-08-28,176.55,PLN
2008-08-29,177.60,PLN
2008-09-01,179.16,PLN
2008-09-02,184.09,PLN
2008-09-03,185.09,PLN
2008-09-04,186.31,PLN
2008-09-05,181.89,PLN
2008-09-08,184.18,PLN
2008-09-09,182.58,PLN
2008-09-10,180.36,PLN
2008-09-11,178.76,PLN
2008-09-12,177.67,PLN
2008-09-15,172.57,PLN
2008-09-16,169.53,PLN
2008-09-17,167.31,PLN
2008-09-18,165.96,PLN
2008-09-19,171.42,PLN
2008-09-22,169.41,PLN
2008-09-23,168.53,PLN
2008-09-24,167.99,PLN
2008-09-25,170.55,PLN
2008-09-26,170.93,PLN
2008-09-29,165.85,PLN
2008-09-30,166.98,PLN
2008-10-01,168.32,PLN
2008-10-02,165.70,PLN
2008-10-03,165.01,PLN
2008-10-06,157.29,PLN
2008-10-07,155.73,PLN
2008-10-08,153.44,PLN
2008-10-09,152.97,PLN
2008-10-10,142.17,PLN
2008-10-13,142.89,PLN
2008-10-14,146.58,PLN
2008-10-15,141.42,PLN
2008-10-16,138.34,PLN
2008-10-17,135.94,PLN
2008-10-20,136.40,PLN
2008-10-21,137.73,PLN
2008-10-22,132.11,PLN
2008-10-23,127.18,PLN
2008-10-24,122.46,PLN
2008-10-27,121.53,PLN
2008-10-28,123.50,PLN
2008-10-29,128.01,PLN
2008-10-30,129.63,PLN
2008-10-31,131.26,PLN
2008-11-03,132.89,PLN
2008-11-04,135.68,PLN
2008-11-05,135.13,PLN
2008-11-06,131.14,PLN
2008-11-07,132.58,PLN
2008-11-10,133.68,PLN
2008-11-12,131.84,PLN
2008-11-13,127.12,PLN
2008-11-14,128.91,PLN
2008-11-17,127.00,PLN
2008-11-18,125.28,PLN
2008-11-19,124.86,PLN
2008-11-20,121.00,PLN
2008-11-21,121.51,PLN
2008-11-24,126.61,PLN
2008-11-25,127.13,PLN
2008-11-26,126.88,PLN
2008-11-27,128.61,PLN
2008-11-28,128.18,PLN
2008-12-01,125.90,PLN
2008-12-02,127.56,PLN
2008-12-03,126.62,PLN
2008-12-04,127.86,PLN
2008-12-05,127.44,PLN
2008-12-08,129.76,PLN
2008-12-09,129.77,PLN
2008-12-10,129.59,PLN
2008-12-11,127.25,PLN
2008-12-12,125.59,PLN
2008-12-15,125.91,PLN
2008-12-16,127.14,PLN
2008-12-17,124.00,PLN
2008-12-18,122.90,PLN
2008-12-19,121.73,PLN
2008-12-22,119.58,PLN
2008-12-23,118.41,PLN
2008-12-29,119.33,PLN
2008-12-30,119.02,PLN
2008-12-31,118.87,PLN
2009-01-05,120.64,PLN
2009-01-06,123.60,PLN
2009-01-07,122.28,PLN
2009-01-08,120.23,PLN
2009-01-09,120.17,PLN
2009-01-12,119.07,PLN
2009-01-13,117.02,PLN
2009-01-14,115.44,PLN
2009-01-15,113.91,PLN
2009-01-16,115.02,PLN
2009-01-19,113.89,PLN
2009-01-20,112.99,PLN
2009-01-21,113.04,PLN
2009-01-22,111.28,PLN
2009-01-23,110.41,PLN
2009-01-26,112.40,PLN
2009-01-27,111.62,PLN
2009-01-28,112.16,PLN
2009-01-29,111.82,PLN
2009-01-30,111.68,PLN
2009-02-02,108.81,PLN
2009-02-03,106.49,PLN
2009-02-04,106.89,PLN
2009-02-05,106.55,PLN
2009-02-06,109.37,PLN
2009-02-09,109.70,PLN
2009-02-10,109.31,PLN
2009-02-11,108.05,PLN
2009-02-12,106.18,PLN
2009-02-13,106.53,PLN
2009-02-16,104.53,PLN
2009-02-17,100.02,PLN
2009-02-18,100.31,PLN
2009-02-19,103.27,PLN
2009-02-20,101.52,PLN
2009-02-23,102.53,PLN
2009-02-24,102.06,PLN
2009-02-25,101.61,PLN
2009-02-26,103.13,PLN
2009-02-27,102.29,PLN
2009-03-02,101.95,PLN
2009-03-03,100.87,PLN
2009-03-04,103.05,PLN
2009-03-05,103.01,PLN
2009-03-06,104.40,PLN
2009-03-09,104.14,PLN
2009-03-10,105.61,PLN
2009-03-11,105.67,PLN
2009-03-12,106.23,PLN
2009-03-13,106.18,PLN
2009-03-16,105.90,PLN
2009-03-17,106.09,PLN
2009-03-18,105.14,PLN
2009-03-19,105.59,PLN
2009-03-20,105.60,PLN
2009-03-23,108.11,PLN
2009-03-24,108.54,PLN
2009-03-25,111.35,PLN
2009-03-26,110.81,PLN
2009-03-27,109.97,PLN
2009-03-30,107.74,PLN
2009-03-31,108.07,PLN
2009-04-01,108.60,PLN
2009-04-02,112.44,PLN
2009-04-03,114.21,PLN
2009-04-06,114.80,PLN
2009-04-07,115.92,PLN
2009-04-08,119.22,PLN
2009-04-09,122.11,PLN
2009-04-14,123.58,PLN
2009-04-15,124.45,PLN
2009-04-16,124.87,PLN
2009-04-17,123.76,PLN
2009-04-20,120.80,PLN
2009-04-21,121.06,PLN
2009-04-22,123.13,PLN
2009-04-23,123.88,PLN
2009-04-24,125.60,PLN
2009-04-27,124.39,PLN
2009-04-28,122.31,PLN
2009-04-29,125.38,PLN
2009-04-30,127.75,PLN
2009-05-04,130.53,PLN
2009-05-05,129.91,PLN
2009-05-06,131.87,PLN
2009-05-07,131.43,PLN
2009-05-08,130.25,PLN
2009-05-11,129.25,PLN
2009-05-12,133.21,PLN
2009-05-13,131.27,PLN
2009-05-14,130.41,PLN
2009-05-15,131.56,PLN
2009-05-18,132.94,PLN
2009-05-19,134.44,PLN
2009-05-20,135.00,PLN
2009-05-21,133.08,PLN
2009-05-22,132.15,PLN
2009-05-25,131.27,PLN
2009-05-26,130.64,PLN
2009-05-27,132.50,PLN
2009-05-28,131.77,PLN
2009-05-29,131.94,PLN
2009-06-01,135.20,PLN
2009-06-02,136.86,PLN
2009-06-03,137.25,PLN
2009-06-04,138.31,PLN
2009-06-05,137.78,PLN
2009-06-08,135.89,PLN
2009-06-09,137.54,PLN
2009-06-10,138.81,PLN
2009-06-12,139.50,PLN
2009-06-15,138.34,PLN
2009-06-16,138.23,PLN
2009-06-17,136.50,PLN
2009-06-18,135.99,PLN
2009-06-19,137.16,PLN
2009-06-22,132.63,PLN
