Data,Wartość dla NN Akcji (A),Waluta
2016-06-09,260.58,PLN
2016-06-10,257.55,PLN
2016-06-13,256.07,PLN
2016-06-14,254.57,PLN
2016-06-15,255.25,PLN
2016-06-16,250.97,PLN
2016-06-17,254.04,PLN
2016-06-20,257.64,PLN
2016-06-21,259.62,PLN
2016-06-22,261.46,PLN
2016-06-23,264.80,PLN
2016-06-24,254.60,PLN
2016-06-27,251.14,PLN
2016-06-28,253.38,PLN
2016-06-29,254.23,PLN
2016-06-30,254.45,PLN
2016-07-01,255.11,PLN
2016-07-04,253.19,PLN
2016-07-05,252.44,PLN
2016-07-06,250.10,PLN
2016-07-07,252.73,PLN
2016-07-08,251.99,PLN
2016-07-11,256.62,PLN
2016-07-12,258.25,PLN
2016-07-13,258.12,PLN
2016-07-14,259.64,PLN
2016-07-15,261.66,PLN
2016-07-18,262.90,PLN
2016-07-19,263.15,PLN
2016-07-20,264.10,PLN
2016-07-21,264.45,PLN
2016-07-22,264.45,PLN
2016-07-25,266.75,PLN
2016-07-26,266.12,PLN
2016-07-27,266.68,PLN
2016-07-28,266.82,PLN
2016-07-29,264.49,PLN
2016-08-01,264.57,PLN
2016-08-02,268.05,PLN
2016-08-03,266.59,PLN
2016-08-04,270.13,PLN
2016-08-05,271.32,PLN
2016-08-08,272.67,PLN
2016-08-09,274.46,PLN
2016-08-10,275.20,PLN
2016-08-11,276.41,PLN
2016-08-12,276.04,PLN
2016-08-16,275.03,PLN
2016-08-17,273.47,PLN
2016-08-18,272.79,PLN
2016-08-19,271.00,PLN
2016-08-22,271.04,PLN
2016-08-23,271.15,PLN
2016-08-24,271.22,PLN
2016-08-25,270.86,PLN
2016-08-26,271.24,PLN
2016-08-29,270.93,PLN
2016-08-30,274.57,PLN
2016-08-31,274.64,PLN
2016-09-01,271.17,PLN
2016-09-02,272.32,PLN
2016-09-05,275.89,PLN
2016-09-06,276.03,PLN
2016-09-07,277.96,PLN
2016-09-08,276.18,PLN
2016-09-09,272.25,PLN
2016-09-12,268.99,PLN
2016-09-13,269.44,PLN
2016-09-14,271.34,PLN
2016-09-15,272.54,PLN
2016-09-16,272.64,PLN
2016-09-19,273.28,PLN
2016-09-20,273.71,PLN
2016-09-21,274.53,PLN
2016-09-22,278.02,PLN
2016-09-23,276.54,PLN
2016-09-26,273.57,PLN
2016-09-27,272.50,PLN
2016-09-28,272.54,PLN
2016-09-29,273.54,PLN
2016-09-30,271.78,PLN
2016-10-03,272.27,PLN
2016-10-04,274.48,PLN
2016-10-05,274.83,PLN
2016-10-06,274.65,PLN
2016-10-07,273.36,PLN
2016-10-10,274.31,PLN
2016-10-11,274.79,PLN
2016-10-12,274.90,PLN
2016-10-13,271.69,PLN
2016-10-14,272.32,PLN
2016-10-17,272.86,PLN
2016-10-18,273.98,PLN
2016-10-19,276.00,PLN
2016-10-20,275.79,PLN
2016-10-21,275.85,PLN
2016-10-24,278.75,PLN
2016-10-25,278.14,PLN
2016-10-26,278.13,PLN
2016-10-27,279.88,PLN
2016-10-28,281.77,PLN
2016-10-31,281.96,PLN
2016-11-02,275.00,PLN
2016-11-03,275.72,PLN
2016-11-04,273.21,PLN
2016-11-07,274.53,PLN
2016-11-08,276.91,PLN
2016-11-09,277.79,PLN
2016-11-10,280.19,PLN
2016-11-14,276.25,PLN
2016-11-15,276.65,PLN
2016-11-16,277.02,PLN
2016-11-17,274.80,PLN
2016-11-18,273.16,PLN
2016-11-21,275.69,PLN
2016-11-22,278.21,PLN
2016-11-23,280.84,PLN
2016-11-24,281.34,PLN
2016-11-25,280.66,PLN
2016-11-28,279.43,PLN
2016-11-29,278.38,PLN
2016-11-30,280.25,PLN
2016-12-01,279.57,PLN
2016-12-02,280.11,PLN
2016-12-05,286.04,PLN
2016-12-06,288.93,PLN
2016-12-07,288.51,PLN
2016-12-08,292.28,PLN
2016-12-09,289.50,PLN
2016-12-12,288.43,PLN
2016-12-13,291.93,PLN
2016-12-14,292.90,PLN
2016-12-15,290.88,PLN
2016-12-16,292.00,PLN
2016-12-19,291.96,PLN
2016-12-20,293.54,PLN
2016-12-21,292.29,PLN
2016-12-22,293.34,PLN
2016-12-23,292.56,PLN
2016-12-27,292.72,PLN
2016-12-28,292.27,PLN
2016-12-29,293.79,PLN
2016-12-30,294.18,PLN
2017-01-02,294.78,PLN
2017-01-03,297.88,PLN
2017-01-04,299.39,PLN
2017-01-05,299.28,PLN
2017-01-09,300.68,PLN
2017-01-10,302.92,PLN
2017-01-11,304.44,PLN
2017-01-12,304.31,PLN
2017-01-13,303.49,PLN
2017-01-16,304.84,PLN
2017-01-17,304.15,PLN
2017-01-18,303.63,PLN
2017-01-19,304.65,PLN
2017-01-20,304.18,PLN
2017-01-23,303.35,PLN
2017-01-24,306.42,PLN
2017-01-25,314.16,PLN
2017-01-26,314.83,PLN
2017-01-27,314.72,PLN
2017-01-30,312.10,PLN
2017-01-31,313.42,PLN
2017-02-01,315.88,PLN
2017-02-02,313.53,PLN
2017-02-03,314.15,PLN
2017-02-06,315.19,PLN
2017-02-07,315.34,PLN
2017-02-08,315.42,PLN
2017-02-09,321.91,PLN
2017-02-10,325.92,PLN
2017-02-13,328.75,PLN
2017-02-14,327.81,PLN
2017-02-15,328.84,PLN
2017-02-16,332.00,PLN
2017-02-17,328.61,PLN
2017-02-20,329.29,PLN
2017-02-21,336.27,PLN
2017-02-22,336.63,PLN
2017-02-23,337.28,PLN
2017-02-24,331.74,PLN
2017-02-27,331.86,PLN
2017-02-28,329.75,PLN
2017-03-01,337.07,PLN
2017-03-02,337.33,PLN
2017-03-03,334.82,PLN
2017-03-06,333.13,PLN
2017-03-07,329.80,PLN
2017-03-08,329.73,PLN
2017-03-09,326.22,PLN
2017-03-10,328.38,PLN
2017-03-13,333.68,PLN
2017-03-14,333.28,PLN
2017-03-15,332.26,PLN
2017-03-16,338.33,PLN
2017-03-17,339.25,PLN
2017-03-20,337.61,PLN
2017-03-21,334.34,PLN
2017-03-22,329.84,PLN
2017-03-23,331.57,PLN
2017-03-24,331.62,PLN
2017-03-27,327.31,PLN
2017-03-28,331.04,PLN
2017-03-29,329.76,PLN
2017-03-30,327.96,PLN
2017-03-31,324.66,PLN
2017-04-03,328.40,PLN
2017-04-04,330.62,PLN
2017-04-05,332.35,PLN
2017-04-06,332.28,PLN
2017-04-07,331.26,PLN
2017-04-10,330.23,PLN
2017-04-11,326.73,PLN
2017-04-12,326.14,PLN
2017-04-13,327.65,PLN
2017-04-18,327.68,PLN
2017-04-19,331.45,PLN
2017-04-20,332.40,PLN
2017-04-21,330.49,PLN
2017-04-24,334.90,PLN
2017-04-25,342.02,PLN
2017-04-26,345.13,PLN
2017-04-27,345.33,PLN
2017-04-28,344.79,PLN
2017-05-02,347.02,PLN
2017-05-04,346.06,PLN
2017-05-05,345.56,PLN
2017-05-08,344.59,PLN
2017-05-09,348.80,PLN
2017-05-10,346.48,PLN
2017-05-11,344.60,PLN
2017-05-12,344.08,PLN
2017-05-15,345.21,PLN
2017-05-16,340.42,PLN
2017-05-17,335.32,PLN
2017-05-18,333.13,PLN
2017-05-19,337.47,PLN
2017-05-22,338.80,PLN
2017-05-23,335.76,PLN
2017-05-24,338.12,PLN
2017-05-25,341.94,PLN
2017-05-26,338.49,PLN
2017-05-29,338.34,PLN
2017-05-30,335.09,PLN
2017-05-31,333.53,PLN
2017-06-01,333.60,PLN
2017-06-02,336.63,PLN
2017-06-05,333.59,PLN
2017-06-06,336.85,PLN
2017-06-07,337.46,PLN
2017-06-08,340.02,PLN
2017-06-09,339.40,PLN
2017-06-12,334.98,PLN
2017-06-13,335.81,PLN
2017-06-14,335.48,PLN
2017-06-16,335.53,PLN
2017-06-19,339.01,PLN
2017-06-20,337.78,PLN
2017-06-21,339.52,PLN
2017-06-22,338.57,PLN
2017-06-23,337.70,PLN
2017-06-26,341.24,PLN
2017-06-27,342.97,PLN
2017-06-28,340.12,PLN
2017-06-29,340.06,PLN
2017-06-30,338.23,PLN
2017-07-03,340.47,PLN
2017-07-04,337.08,PLN
2017-07-05,337.97,PLN
2017-07-06,337.31,PLN
2017-07-07,336.14,PLN
2017-07-10,337.21,PLN
2017-07-11,337.14,PLN
2017-07-12,341.88,PLN
2017-07-13,344.68,PLN
2017-07-14,344.91,PLN
2017-07-17,347.41,PLN
2017-07-18,346.18,PLN
2017-07-19,347.42,PLN
2017-07-20,345.87,PLN
2017-07-21,344.87,PLN
2017-07-24,344.36,PLN
2017-07-25,345.83,PLN
2017-07-26,347.66,PLN
2017-07-27,346.78,PLN
2017-07-28,347.63,PLN
2017-07-31,349.29,PLN
2017-08-01,349.76,PLN
2017-08-02,347.15,PLN
2017-08-03,345.27,PLN
2017-08-04,346.94,PLN
2017-08-07,348.59,PLN
2017-08-08,351.91,PLN
2017-08-09,350.13,PLN
2017-08-10,346.89,PLN
2017-08-11,346.00,PLN
2017-08-14,346.44,PLN
2017-08-16,347.39,PLN
2017-08-17,345.08,PLN
2017-08-18,345.65,PLN
2017-08-21,348.46,PLN
2017-08-22,349.34,PLN
2017-08-23,349.72,PLN
2017-08-24,356.23,PLN
2017-08-25,357.37,PLN
2017-08-28,362.41,PLN
2017-08-29,358.61,PLN
2017-08-30,361.10,PLN
2017-08-31,360.16,PLN
2017-09-01,360.82,PLN
2017-09-04,359.39,PLN
2017-09-05,359.03,PLN
2017-09-06,357.30,PLN
2017-09-07,355.03,PLN
2017-09-08,353.91,PLN
2017-09-11,356.39,PLN
2017-09-12,356.12,PLN
2017-09-13,355.34,PLN
2017-09-14,355.33,PLN
2017-09-15,353.80,PLN
2017-09-18,354.38,PLN
2017-09-19,354.74,PLN
2017-09-20,354.23,PLN
2017-09-21,351.17,PLN
2017-09-22,351.75,PLN
2017-09-25,348.85,PLN
2017-09-26,347.66,PLN
2017-09-27,347.13,PLN
2017-09-28,348.48,PLN
2017-09-29,351.62,PLN
2017-10-02,352.66,PLN
2017-10-03,351.60,PLN
2017-10-04,348.61,PLN
2017-10-05,351.02,PLN
2017-10-06,352.30,PLN
2017-10-09,354.13,PLN
2017-10-10,355.79,PLN
2017-10-11,360.07,PLN
2017-10-12,359.35,PLN
2017-10-13,358.32,PLN
2017-10-16,359.26,PLN
2017-10-17,356.09,PLN
2017-10-18,353.71,PLN
2017-10-19,350.71,PLN
2017-10-20,350.59,PLN
2017-10-23,350.22,PLN
2017-10-24,346.68,PLN
2017-10-25,347.27,PLN
2017-10-26,348.25,PLN
2017-10-27,351.50,PLN
2017-10-30,355.03,PLN
2017-10-31,356.45,PLN
2017-11-02,353.48,PLN
2017-11-03,352.52,PLN
2017-11-06,354.64,PLN
2017-11-07,357.94,PLN
2017-11-08,354.72,PLN
2017-11-09,351.23,PLN
2017-11-10,348.07,PLN
2017-11-13,347.26,PLN
2017-11-14,347.55,PLN
2017-11-15,342.24,PLN
2017-11-16,341.72,PLN
2017-11-17,345.26,PLN
2017-11-20,348.38,PLN
2017-11-21,350.73,PLN
2017-11-22,350.86,PLN
2017-11-23,352.03,PLN
2017-11-24,350.07,PLN
2017-11-27,351.20,PLN
2017-11-28,350.26,PLN
2017-11-29,345.11,PLN
2017-11-30,342.23,PLN
2017-12-01,340.64,PLN
2017-12-04,342.71,PLN
2017-12-05,343.10,PLN
2017-12-06,341.85,PLN
2017-12-07,342.29,PLN
2017-12-08,344.05,PLN
2017-12-11,341.99,PLN
2017-12-12,345.00,PLN
2017-12-13,344.74,PLN
2017-12-14,346.85,PLN
2017-12-15,345.20,PLN
2017-12-18,350.29,PLN
2017-12-19,349.31,PLN
2017-12-20,349.72,PLN
2017-12-21,350.17,PLN
2017-12-22,348.24,PLN
2017-12-27,351.43,PLN
2017-12-28,351.96,PLN
2017-12-29,350.30,PLN
2018-01-03,351.01,PLN
2018-01-04,359.57,PLN
2018-01-05,359.77,PLN
2018-01-08,362.02,PLN
2018-01-09,359.47,PLN
2018-01-10,357.05,PLN
2018-01-11,359.98,PLN
2018-01-12,360.45,PLN
2018-01-15,360.60,PLN
2018-01-16,365.35,PLN
2018-01-17,366.64,PLN
2018-01-18,366.73,PLN
2018-01-19,367.55,PLN
2018-01-22,369.98,PLN
2018-01-23,371.03,PLN
2018-01-24,370.04,PLN
2018-01-25,366.18,PLN
2018-01-26,367.33,PLN
2018-01-29,366.78,PLN
2018-01-30,363.03,PLN
2018-01-31,362.50,PLN
2018-02-01,360.88,PLN
2018-02-02,357.83,PLN
2018-02-05,355.97,PLN
2018-02-06,344.55,PLN
2018-02-07,348.01,PLN
2018-02-08,344.02,PLN
2018-02-09,340.71,PLN
2018-02-12,343.67,PLN
2018-02-13,345.25,PLN
2018-02-14,347.64,PLN
2018-02-15,346.12,PLN
2018-02-16,344.41,PLN
2018-02-19,344.64,PLN
2018-02-20,344.38,PLN
2018-02-21,342.62,PLN
2018-02-22,343.81,PLN
2018-02-23,342.87,PLN
2018-02-26,342.79,PLN
2018-02-27,343.51,PLN
2018-02-28,337.21,PLN
2018-03-01,333.54,PLN
2018-03-02,330.39,PLN
2018-03-05,331.69,PLN
2018-03-06,333.18,PLN
2018-03-07,335.18,PLN
2018-03-08,331.15,PLN
2018-03-09,334.65,PLN
2018-03-12,336.98,PLN
2018-03-13,334.40,PLN
2018-03-14,332.41,PLN
2018-03-15,330.75,PLN
2018-03-16,326.60,PLN
2018-03-19,321.89,PLN
2018-03-20,323.86,PLN
2018-03-21,329.00,PLN
2018-03-22,322.95,PLN
2018-03-23,320.85,PLN
2018-03-26,317.64,PLN
2018-03-27,318.07,PLN
2018-03-28,313.38,PLN
2018-03-29,314.85,PLN
2018-04-03,316.64,PLN
2018-04-04,313.33,PLN
2018-04-05,317.42,PLN
2018-04-06,318.48,PLN
2018-04-09,319.57,PLN
2018-04-10,320.30,PLN
2018-04-11,319.90,PLN
2018-04-12,323.05,PLN
2018-04-13,323.39,PLN
2018-04-16,322.08,PLN
2018-04-17,322.26,PLN
2018-04-18,323.33,PLN
2018-04-19,324.12,PLN
2018-04-20,321.42,PLN
2018-04-23,319.76,PLN
2018-04-24,317.90,PLN
2018-04-25,316.77,PLN
2018-04-26,319.33,PLN
2018-04-27,318.95,PLN
2018-04-30,320.66,PLN
2018-05-02,320.56,PLN
2018-05-04,314.49,PLN
2018-05-07,312.76,PLN
2018-05-08,313.65,PLN
2018-05-09,317.73,PLN
2018-05-10,319.61,PLN
2018-05-11,323.32,PLN
2018-05-14,323.33,PLN
2018-05-15,318.25,PLN
2018-05-16,318.15,PLN
2018-05-17,316.16,PLN
2018-05-18,313.22,PLN
2018-05-21,316.36,PLN
2018-05-22,314.45,PLN
2018-05-23,308.94,PLN
2018-05-24,309.48,PLN
2018-05-25,309.71,PLN
2018-05-28,310.20,PLN
2018-05-29,307.32,PLN
2018-05-30,304.55,PLN
2018-06-01,307.70,PLN
2018-06-04,309.76,PLN
2018-06-05,314.28,PLN
2018-06-06,314.04,PLN
2018-06-07,315.87,PLN
2018-06-08,313.89,PLN
2018-06-11,312.31,PLN
2018-06-12,314.12,PLN
2018-06-13,312.09,PLN
2018-06-14,311.52,PLN
2018-06-15,306.74,PLN
2018-06-18,300.24,PLN
2018-06-19,297.21,PLN
2018-06-20,300.63,PLN
2018-06-21,299.93,PLN
2018-06-22,300.71,PLN
2018-06-25,299.88,PLN
2018-06-26,298.74,PLN
2018-06-27,298.51,PLN
2018-06-28,293.99,PLN
2018-06-29,298.81,PLN
2018-07-02,296.69,PLN
2018-07-03,300.90,PLN
2018-07-04,303.66,PLN
2018-07-05,302.65,PLN
2018-07-06,301.88,PLN
2018-07-09,300.99,PLN
2018-07-10,303.49,PLN
2018-07-11,300.91,PLN
2018-07-12,301.54,PLN
2018-07-13,301.36,PLN
2018-07-16,299.09,PLN
2018-07-17,299.83,PLN
2018-07-18,299.60,PLN
2018-07-19,300.25,PLN
2018-07-20,304.04,PLN
2018-07-23,306.89,PLN
2018-07-24,310.89,PLN
2018-07-25,312.86,PLN
2018-07-26,317.81,PLN
2018-07-27,316.58,PLN
2018-07-30,320.32,PLN
2018-07-31,318.02,PLN
2018-08-01,318.95,PLN
2018-08-02,315.02,PLN
2018-08-03,315.90,PLN
2018-08-06,316.10,PLN
2018-08-07,316.86,PLN
2018-08-08,318.20,PLN
2018-08-09,320.08,PLN
2018-08-10,311.30,PLN
2018-08-13,311.85,PLN
2018-08-14,313.33,PLN
2018-08-16,312.67,PLN
2018-08-17,308.76,PLN
2018-08-20,310.24,PLN
2018-08-21,314.61,PLN
2018-08-22,315.20,PLN
2018-08-23,317.70,PLN
2018-08-24,316.65,PLN
2018-08-27,322.71,PLN
2018-08-28,324.08,PLN
2018-08-29,323.28,PLN
2018-08-30,320.55,PLN
2018-08-31,318.25,PLN
2018-09-03,318.43,PLN
2018-09-04,314.01,PLN
2018-09-05,310.91,PLN
2018-09-06,309.67,PLN
2018-09-07,305.65,PLN
2018-09-10,306.58,PLN
2018-09-11,305.40,PLN
2018-09-12,301.96,PLN
2018-09-13,305.08,PLN
2018-09-14,305.30,PLN
2018-09-17,302.79,PLN
2018-09-18,304.92,PLN
2018-09-19,307.69,PLN
2018-09-20,308.33,PLN
2018-09-21,307.95,PLN
2018-09-24,310.17,PLN
2018-09-25,311.30,PLN
2018-09-26,313.19,PLN
2018-09-27,314.13,PLN
2018-09-28,311.31,PLN
2018-10-01,310.73,PLN
2018-10-02,309.76,PLN
2018-10-03,311.69,PLN
2018-10-04,309.62,PLN
2018-10-05,308.08,PLN
2018-10-08,303.81,PLN
2018-10-09,305.86,PLN
2018-10-10,300.35,PLN
2018-10-11,295.84,PLN
2018-10-12,298.22,PLN
2018-10-15,297.32,PLN
2018-10-16,301.97,PLN
2018-10-17,300.44,PLN
2018-10-18,299.54,PLN
2018-10-19,299.97,PLN
2018-10-22,298.56,PLN
2018-10-23,293.91,PLN
2018-10-24,293.43,PLN
2018-10-25,293.21,PLN
2018-10-26,286.93,PLN
2018-10-29,288.53,PLN
2018-10-30,290.12,PLN
2018-10-31,293.89,PLN
2018-11-02,299.10,PLN
2018-11-05,302.65,PLN
2018-11-06,302.89,PLN
2018-11-07,306.96,PLN
2018-11-08,306.03,PLN
2018-11-09,302.29,PLN
2018-11-13,301.71,PLN
2018-11-14,302.50,PLN
2018-11-15,299.95,PLN
2018-11-16,295.71,PLN
2018-11-19,297.93,PLN
2018-11-20,294.52,PLN
2018-11-21,300.01,PLN
2018-11-22,301.50,PLN
2018-11-23,300.42,PLN
2018-11-26,298.62,PLN
2018-11-27,300.35,PLN
2018-11-28,304.11,PLN
2018-11-29,307.80,PLN
2018-11-30,306.23,PLN
2018-12-03,310.75,PLN
2018-12-04,312.03,PLN
2018-12-05,312.28,PLN
2018-12-06,305.86,PLN
2018-12-07,304.60,PLN
2018-12-10,301.14,PLN
2018-12-11,299.76,PLN
2018-12-12,304.24,PLN
2018-12-13,308.96,PLN
2018-12-14,307.89,PLN
2018-12-17,305.32,PLN
2018-12-18,307.24,PLN
2018-12-19,307.64,PLN
2018-12-20,303.80,PLN
2018-12-21,299.23,PLN
2018-12-27,298.72,PLN
2018-12-28,301.08,PLN
2019-01-02,303.17,PLN
2019-01-03,298.62,PLN
2019-01-04,302.49,PLN
2019-01-07,307.43,PLN
2019-01-08,307.25,PLN
2019-01-09,308.33,PLN
2019-01-10,307.71,PLN
2019-01-11,308.75,PLN
2019-01-14,307.53,PLN
2019-01-15,309.15,PLN
2019-01-16,311.94,PLN
2019-01-17,311.37,PLN
2019-01-18,313.40,PLN
2019-01-21,311.36,PLN
2019-01-22,310.75,PLN
2019-01-23,315.57,PLN
2019-01-24,315.08,PLN
2019-01-25,314.62,PLN
2019-01-28,311.94,PLN
2019-01-29,311.96,PLN
2019-01-30,310.10,PLN
2019-01-31,312.15,PLN
2019-02-01,313.30,PLN
2019-02-04,313.10,PLN
2019-02-05,315.22,PLN
2019-02-06,316.43,PLN
2019-02-07,311.79,PLN
2019-02-08,311.11,PLN
2019-02-11,310.98,PLN
2019-02-12,312.92,PLN
2019-02-13,310.34,PLN
2019-02-14,307.65,PLN
2019-02-15,309.97,PLN
2019-02-18,309.06,PLN
2019-02-19,308.44,PLN
2019-02-20,312.52,PLN
2019-02-21,310.15,PLN
2019-02-22,312.06,PLN
2019-02-25,313.72,PLN
2019-02-26,312.93,PLN
2019-02-27,309.83,PLN
2019-02-28,309.40,PLN
2019-03-01,310.24,PLN
2019-03-04,309.34,PLN
2019-03-05,308.42,PLN
2019-03-06,309.52,PLN
2019-03-07,307.61,PLN
2019-03-08,306.18,PLN
2019-03-11,306.64,PLN
2019-03-12,307.66,PLN
2019-03-13,309.07,PLN
2019-03-14,309.92,PLN
2019-03-15,313.17,PLN
2019-03-18,313.29,PLN
2019-03-19,313.81,PLN
2019-03-20,313.67,PLN
2019-03-21,313.88,PLN
2019-03-22,309.43,PLN
2019-03-25,307.69,PLN
2019-03-26,309.62,PLN
2019-03-27,307.93,PLN
2019-03-28,307.39,PLN
2019-03-29,308.06,PLN
2019-04-01,310.86,PLN
2019-04-02,314.31,PLN
2019-04-03,318.66,PLN
2019-04-04,317.06,PLN
2019-04-05,314.20,PLN
2019-04-08,314.31,PLN
2019-04-09,315.79,PLN
2019-04-10,317.68,PLN
2019-04-11,315.82,PLN
2019-04-12,315.02,PLN
2019-04-15,314.53,PLN
2019-04-16,315.24,PLN
2019-04-17,315.89,PLN
2019-04-18,314.36,PLN
2019-04-23,314.13,PLN
2019-04-24,314.22,PLN
2019-04-25,312.54,PLN
2019-04-26,314.36,PLN
2019-04-29,313.55,PLN
2019-04-30,310.88,PLN
2019-05-02,308.84,PLN
2019-05-06,306.04,PLN
2019-05-07,301.15,PLN
2019-05-08,299.64,PLN
2019-05-09,294.76,PLN
2019-05-10,295.96,PLN
2019-05-13,293.20,PLN
2019-05-14,292.57,PLN
2019-05-15,292.64,PLN
2019-05-16,294.70,PLN
2019-05-17,294.52,PLN
2019-05-20,293.63,PLN
2019-05-21,295.68,PLN
2019-05-22,297.53,PLN
2019-05-23,292.76,PLN
2019-05-24,294.59,PLN
2019-05-27,295.37,PLN
2019-05-28,296.50,PLN
2019-05-29,296.69,PLN
2019-05-30,299.33,PLN
2019-05-31,300.89,PLN
2019-06-03,300.85,PLN
2019-06-04,301.12,PLN
2019-06-05,300.90,PLN
2019-06-06,305.01,PLN
2019-06-07,307.77,PLN
2019-06-10,307.49,PLN
2019-06-11,309.70,PLN
2019-06-12,308.47,PLN
2019-06-13,310.18,PLN
2019-06-14,308.81,PLN
2019-06-17,307.82,PLN
2019-06-18,313.71,PLN
2019-06-19,312.05,PLN
2019-06-21,310.79,PLN
2019-06-24,313.22,PLN
2019-06-25,310.00,PLN
2019-06-26,310.64,PLN
2019-06-27,312.39,PLN
2019-06-28,311.71,PLN
2019-07-01,312.87,PLN
2019-07-02,314.16,PLN
2019-07-03,314.18,PLN
2019-07-04,314.93,PLN
2019-07-05,313.43,PLN
2019-07-08,313.53,PLN
2019-07-09,311.81,PLN
2019-07-10,311.64,PLN
2019-07-11,312.56,PLN
2019-07-12,312.69,PLN
2019-07-15,313.48,PLN
2019-07-16,313.25,PLN
2019-07-17,312.17,PLN
2019-07-18,313.01,PLN
2019-07-19,316.29,PLN
2019-07-22,315.91,PLN
2019-07-23,315.57,PLN
2019-07-24,316.06,PLN
2019-07-25,313.24,PLN
2019-07-26,313.16,PLN
2019-07-29,311.57,PLN
2019-07-30,310.90,PLN
2019-07-31,312.31,PLN
2019-08-01,308.68,PLN
2019-08-02,306.15,PLN
2019-08-05,300.76,PLN
2019-08-06,300.01,PLN
2019-08-07,298.51,PLN
2019-08-08,301.39,PLN
2019-08-09,297.59,PLN
2019-08-12,295.75,PLN
2019-08-13,299.59,PLN
2019-08-14,293.98,PLN
2019-08-16,292.32,PLN
2019-08-19,295.40,PLN
2019-08-20,296.59,PLN
2019-08-21,296.26,PLN
2019-08-22,296.86,PLN
2019-08-23,295.56,PLN
2019-08-26,295.08,PLN
2019-08-27,294.79,PLN
2019-08-28,291.21,PLN
2019-08-29,293.09,PLN
2019-08-30,299.97,PLN
2019-09-02,302.05,PLN
2019-09-03,299.16,PLN
2019-09-04,298.48,PLN
2019-09-05,297.97,PLN
2019-09-06,297.95,PLN
2019-09-09,301.32,PLN
2019-09-10,302.49,PLN
2019-09-11,303.25,PLN
2019-09-12,302.86,PLN
2019-09-13,303.67,PLN
2019-09-16,304.95,PLN
2019-09-17,301.89,PLN
2019-09-18,303.99,PLN
2019-09-19,302.70,PLN
2019-09-20,300.66,PLN
2019-09-23,298.49,PLN
2019-09-24,300.92,PLN
2019-09-25,299.16,PLN
2019-09-26,300.89,PLN
2019-09-27,302.27,PLN
2019-09-30,300.52,PLN
2019-10-01,298.67,PLN
2019-10-02,292.76,PLN
2019-10-03,292.33,PLN
2019-10-04,294.09,PLN
2019-10-07,293.54,PLN
2019-10-08,294.45,PLN
2019-10-09,294.77,PLN
2019-10-10,292.61,PLN
2019-10-11,295.38,PLN
2019-10-14,293.25,PLN
2019-10-15,292.86,PLN
2019-10-16,293.72,PLN
2019-10-17,295.06,PLN
2019-10-18,294.55,PLN
2019-10-21,296.16,PLN
2019-10-22,298.85,PLN
2019-10-23,299.08,PLN
2019-10-24,300.61,PLN
2019-10-25,298.69,PLN
2019-10-28,301.75,PLN
2019-10-29,303.67,PLN
2019-10-30,303.50,PLN
2019-10-31,301.01,PLN
2019-11-04,308.51,PLN
2019-11-05,308.84,PLN
2019-11-06,307.22,PLN
2019-11-07,308.03,PLN
2019-11-08,306.33,PLN
2019-11-12,304.83,PLN
2019-11-13,304.01,PLN
2019-11-14,302.89,PLN
2019-11-15,303.64,PLN
2019-11-18,304.39,PLN
2019-11-19,303.59,PLN
2019-11-20,301.89,PLN
2019-11-21,299.64,PLN
2019-11-22,300.49,PLN
2019-11-25,301.09,PLN
2019-11-26,300.62,PLN
2019-11-27,299.94,PLN
2019-11-28,299.79,PLN
2019-11-29,299.67,PLN
2019-12-02,296.81,PLN
2019-12-03,292.24,PLN
2019-12-04,292.50,PLN
2019-12-05,294.92,PLN
2019-12-06,292.85,PLN
2019-12-09,292.82,PLN
2019-12-10,292.04,PLN
2019-12-11,292.56,PLN
2019-12-12,297.66,PLN
2019-12-13,299.23,PLN
2019-12-16,299.62,PLN
2019-12-17,300.69,PLN
2019-12-18,300.87,PLN
2019-12-19,301.85,PLN
2019-12-20,301.68,PLN
2019-12-23,302.84,PLN
2019-12-27,304.38,PLN
2019-12-30,304.07,PLN
2020-01-02,308.98,PLN
2020-01-03,306.65,PLN
2020-01-07,304.46,PLN
2020-01-08,302.30,PLN
2020-01-09,306.44,PLN
2020-01-10,308.33,PLN
2020-01-13,311.63,PLN
2020-01-14,310.38,PLN
2020-01-15,308.72,PLN
2020-01-16,310.30,PLN
2020-01-17,311.12,PLN
2020-01-20,312.37,PLN
2020-01-21,310.53,PLN
2020-01-22,309.38,PLN
2020-01-23,308.38,PLN
2020-01-24,308.98,PLN
2020-01-27,301.87,PLN
2020-01-28,303.65,PLN
2020-01-29,303.91,PLN
2020-01-30,301.65,PLN
2020-01-31,300.29,PLN
2020-02-03,301.28,PLN
2020-02-04,305.43,PLN
2020-02-05,307.24,PLN
2020-02-06,306.52,PLN
2020-02-07,306.03,PLN
2020-02-10,305.01,PLN
2020-02-11,307.35,PLN
2020-02-12,309.19,PLN
2020-02-13,308.58,PLN
2020-02-14,308.77,PLN
2020-02-17,310.71,PLN
2020-02-18,310.71,PLN
2020-02-19,312.81,PLN
2020-02-20,311.09,PLN
2020-02-21,309.43,PLN
2020-02-24,297.48,PLN
2020-02-25,291.65,PLN
2020-02-26,291.25,PLN
2020-02-27,280.61,PLN
2020-02-28,269.84,PLN
2020-03-02,274.89,PLN
2020-03-03,283.35,PLN
