Data,Wartość dla NN Stabilnego Wzrostu (A),Waluta
2014-02-26,247.58,PLN
2014-02-27,247.67,PLN
2014-02-28,249.25,PLN
2014-03-03,244.80,PLN
2014-03-04,246.98,PLN
2014-03-05,247.41,PLN
2014-03-06,248.00,PLN
2014-03-07,246.81,PLN
2014-03-10,245.59,PLN
2014-03-11,245.69,PLN
2014-03-12,244.61,PLN
2014-03-13,243.64,PLN
2014-03-14,242.96,PLN
2014-03-17,245.10,PLN
2014-03-18,245.08,PLN
2014-03-19,244.46,PLN
2014-03-20,244.55,PLN
2014-03-21,244.51,PLN
2014-03-24,244.50,PLN
2014-03-25,245.62,PLN
2014-03-26,246.70,PLN
2014-03-27,246.71,PLN
2014-03-28,247.15,PLN
2014-03-31,248.09,PLN
2014-04-01,248.55,PLN
2014-04-02,248.96,PLN
2014-04-03,248.43,PLN
2014-04-04,249.16,PLN
2014-04-07,248.78,PLN
2014-04-08,249.20,PLN
2014-04-09,249.07,PLN
2014-04-10,249.44,PLN
2014-04-11,248.95,PLN
2014-04-14,248.24,PLN
2014-04-15,247.11,PLN
2014-04-16,246.54,PLN
2014-04-17,247.64,PLN
2014-04-22,248.23,PLN
2014-04-23,248.18,PLN
2014-04-24,247.88,PLN
2014-04-25,247.38,PLN
2014-04-28,247.67,PLN
2014-04-29,248.08,PLN
2014-04-30,248.48,PLN
2014-05-02,248.37,PLN
2014-05-05,247.76,PLN
2014-05-06,247.20,PLN
2014-05-07,246.98,PLN
2014-05-08,247.50,PLN
2014-05-09,246.95,PLN
2014-05-12,247.77,PLN
2014-05-13,248.09,PLN
2014-05-14,248.82,PLN
2014-05-15,248.33,PLN
2014-05-16,248.15,PLN
2014-05-19,248.53,PLN
2014-05-20,248.55,PLN
2014-05-21,248.97,PLN
2014-05-22,250.42,PLN
2014-05-23,250.80,PLN
2014-05-26,251.09,PLN
2014-05-27,250.82,PLN
2014-05-28,250.68,PLN
2014-05-29,251.51,PLN
2014-05-30,250.75,PLN
2014-06-02,251.00,PLN
2014-06-03,251.08,PLN
2014-06-04,251.30,PLN
2014-06-05,251.95,PLN
2014-06-06,253.03,PLN
2014-06-09,252.69,PLN
2014-06-10,253.11,PLN
2014-06-11,252.63,PLN
2014-06-12,252.51,PLN
2014-06-13,252.41,PLN
2014-06-16,251.92,PLN
2014-06-17,252.43,PLN
2014-06-18,252.70,PLN
2014-06-20,252.41,PLN
2014-06-23,252.91,PLN
2014-06-24,253.09,PLN
2014-06-25,252.06,PLN
2014-06-26,251.62,PLN
2014-06-27,251.64,PLN
2014-06-30,251.95,PLN
2014-07-01,251.42,PLN
2014-07-02,250.48,PLN
2014-07-03,250.04,PLN
2014-07-04,250.30,PLN
2014-07-07,250.95,PLN
2014-07-08,250.88,PLN
2014-07-09,250.36,PLN
2014-07-10,249.78,PLN
2014-07-11,250.75,PLN
2014-07-14,251.14,PLN
2014-07-15,251.08,PLN
2014-07-16,251.32,PLN
2014-07-17,251.18,PLN
2014-07-18,250.93,PLN
2014-07-21,250.95,PLN
2014-07-22,251.68,PLN
2014-07-23,252.05,PLN
2014-07-24,251.99,PLN
2014-07-25,252.07,PLN
2014-07-28,251.94,PLN
2014-07-29,251.65,PLN
2014-07-30,250.37,PLN
2014-07-31,249.21,PLN
2014-08-01,249.42,PLN
2014-08-04,250.37,PLN
2014-08-05,249.86,PLN
2014-08-06,249.34,PLN
2014-08-07,248.63,PLN
2014-08-08,248.11,PLN
2014-08-11,249.58,PLN
2014-08-12,249.61,PLN
2014-08-13,250.68,PLN
2014-08-14,251.53,PLN
2014-08-18,252.62,PLN
2014-08-19,252.73,PLN
2014-08-20,252.93,PLN
2014-08-21,253.14,PLN
2014-08-22,252.86,PLN
2014-08-25,253.30,PLN
2014-08-26,253.99,PLN
2014-08-27,254.20,PLN
2014-08-28,252.76,PLN
2014-08-29,252.92,PLN
2014-09-01,253.71,PLN
2014-09-02,254.07,PLN
2014-09-03,255.71,PLN
2014-09-04,256.56,PLN
2014-09-05,256.86,PLN
2014-09-08,257.47,PLN
2014-09-09,256.50,PLN
2014-09-10,256.50,PLN
2014-09-11,255.97,PLN
2014-09-12,255.51,PLN
2014-09-15,256.06,PLN
2014-09-16,256.40,PLN
2014-09-17,257.10,PLN
2014-09-18,256.69,PLN
2014-09-19,257.67,PLN
2014-09-22,257.40,PLN
2014-09-23,256.53,PLN
2014-09-24,256.59,PLN
2014-09-25,256.94,PLN
2014-09-26,256.69,PLN
2014-09-29,256.49,PLN
2014-09-30,256.58,PLN
2014-10-01,255.88,PLN
2014-10-02,254.89,PLN
2014-10-03,255.33,PLN
2014-10-06,255.92,PLN
2014-10-07,255.67,PLN
2014-10-08,254.70,PLN
2014-10-09,255.75,PLN
2014-10-10,254.49,PLN
2014-10-13,254.47,PLN
2014-10-14,255.01,PLN
2014-10-15,254.54,PLN
2014-10-16,253.47,PLN
2014-10-17,254.43,PLN
2014-10-20,254.31,PLN
2014-10-21,255.44,PLN
2014-10-22,255.82,PLN
2014-10-23,256.04,PLN
2014-10-24,255.84,PLN
2014-10-27,256.02,PLN
2014-10-28,256.63,PLN
2014-10-29,256.63,PLN
2014-10-30,256.29,PLN
2014-10-31,257.10,PLN
2014-11-03,256.99,PLN
2014-11-04,257.03,PLN
2014-11-05,256.09,PLN
2014-11-06,255.69,PLN
2014-11-07,255.55,PLN
2014-11-10,255.86,PLN
2014-11-12,256.08,PLN
2014-11-13,256.25,PLN
2014-11-14,256.34,PLN
2014-11-17,256.20,PLN
2014-11-18,256.47,PLN
2014-11-19,256.05,PLN
2014-11-20,255.71,PLN
2014-11-21,256.87,PLN
2014-11-24,256.57,PLN
2014-11-25,256.38,PLN
2014-11-26,257.18,PLN
2014-11-27,257.62,PLN
2014-11-28,257.56,PLN
2014-12-01,256.80,PLN
2014-12-02,257.25,PLN
2014-12-03,257.02,PLN
2014-12-04,256.41,PLN
2014-12-05,256.64,PLN
2014-12-08,256.44,PLN
2014-12-09,255.63,PLN
2014-12-10,254.64,PLN
2014-12-11,254.57,PLN
2014-12-12,254.06,PLN
2014-12-15,253.23,PLN
2014-12-16,250.74,PLN
2014-12-17,251.22,PLN
2014-12-18,253.43,PLN
2014-12-19,252.98,PLN
2014-12-22,253.56,PLN
2014-12-23,253.66,PLN
2014-12-29,253.26,PLN
2014-12-30,253.88,PLN
2015-01-02,253.97,PLN
2015-01-05,253.03,PLN
2015-01-07,254.70,PLN
2015-01-08,256.53,PLN
2015-01-09,255.95,PLN
2015-01-12,256.04,PLN
2015-01-13,256.73,PLN
2015-01-14,256.24,PLN
2015-01-15,254.50,PLN
2015-01-16,254.09,PLN
2015-01-19,253.68,PLN
2015-01-20,253.51,PLN
2015-01-21,255.03,PLN
2015-01-22,255.79,PLN
2015-01-23,256.89,PLN
2015-01-26,256.61,PLN
2015-01-27,257.07,PLN
2015-01-28,256.95,PLN
2015-01-29,257.54,PLN
2015-01-30,257.69,PLN
2015-02-02,257.15,PLN
2015-02-03,257.17,PLN
2015-02-04,256.97,PLN
2015-02-05,256.91,PLN
2015-02-06,256.79,PLN
2015-02-09,255.65,PLN
2015-02-10,255.58,PLN
2015-02-11,255.16,PLN
2015-02-12,256.72,PLN
2015-02-13,257.34,PLN
2015-02-16,257.87,PLN
2015-02-17,257.48,PLN
2015-02-18,256.97,PLN
2015-02-19,257.26,PLN
2015-02-20,257.07,PLN
2015-02-23,257.77,PLN
2015-02-24,258.24,PLN
2015-02-25,258.14,PLN
2015-02-26,258.39,PLN
2015-02-27,258.27,PLN
2015-03-02,258.53,PLN
2015-03-03,257.56,PLN
2015-03-04,257.72,PLN
2015-03-05,258.05,PLN
2015-03-06,257.53,PLN
2015-03-09,257.44,PLN
2015-03-10,256.31,PLN
2015-03-11,257.05,PLN
2015-03-12,257.54,PLN
2015-03-13,256.77,PLN
2015-03-16,257.01,PLN
2015-03-17,257.37,PLN
2015-03-18,257.75,PLN
2015-03-19,259.37,PLN
2015-03-20,260.13,PLN
2015-03-23,260.14,PLN
2015-03-24,259.93,PLN
2015-03-25,259.64,PLN
2015-03-26,258.45,PLN
2015-03-27,258.48,PLN
2015-03-30,259.34,PLN
2015-03-31,259.37,PLN
2015-04-01,259.42,PLN
2015-04-02,259.83,PLN
2015-04-07,260.18,PLN
2015-04-08,260.61,PLN
2015-04-09,261.29,PLN
2015-04-10,261.24,PLN
2015-04-13,261.07,PLN
2015-04-14,261.01,PLN
2015-04-15,261.49,PLN
2015-04-16,261.94,PLN
2015-04-17,260.95,PLN
2015-04-20,261.95,PLN
2015-04-21,261.81,PLN
2015-04-22,261.88,PLN
2015-04-23,261.91,PLN
2015-04-24,262.13,PLN
2015-04-27,262.87,PLN
2015-04-28,262.65,PLN
2015-04-29,261.85,PLN
2015-04-30,261.58,PLN
2015-05-04,262.30,PLN
2015-05-05,261.57,PLN
2015-05-06,261.70,PLN
2015-05-07,261.77,PLN
2015-05-08,263.43,PLN
2015-05-11,263.18,PLN
2015-05-12,262.64,PLN
2015-05-13,262.77,PLN
2015-05-14,262.04,PLN
2015-05-15,262.25,PLN
2015-05-18,262.37,PLN
2015-05-19,262.64,PLN
2015-05-20,262.55,PLN
2015-05-21,262.87,PLN
2015-05-22,262.56,PLN
2015-05-25,260.83,PLN
2015-05-26,260.16,PLN
2015-05-27,260.94,PLN
2015-05-28,260.57,PLN
2015-05-29,260.34,PLN
2015-06-01,260.55,PLN
2015-06-02,259.72,PLN
2015-06-03,258.87,PLN
2015-06-05,257.80,PLN
2015-06-08,257.07,PLN
2015-06-09,256.43,PLN
2015-06-10,257.44,PLN
2015-06-11,257.51,PLN
2015-06-12,256.77,PLN
2015-06-15,256.19,PLN
2015-06-16,255.99,PLN
2015-06-17,255.09,PLN
2015-06-18,255.73,PLN
2015-06-19,255.30,PLN
2015-06-22,257.28,PLN
2015-06-23,257.41,PLN
2015-06-24,257.40,PLN
2015-06-25,257.43,PLN
2015-06-26,257.00,PLN
2015-06-29,254.96,PLN
2015-06-30,255.83,PLN
2015-07-01,255.34,PLN
2015-07-02,255.54,PLN
2015-07-03,255.33,PLN
2015-07-06,254.82,PLN
2015-07-07,253.96,PLN
2015-07-08,253.76,PLN
2015-07-09,254.56,PLN
2015-07-10,255.61,PLN
2015-07-13,256.02,PLN
2015-07-14,255.90,PLN
2015-07-15,256.21,PLN
2015-07-16,257.62,PLN
2015-07-17,257.66,PLN
2015-07-20,256.95,PLN
2015-07-21,257.30,PLN
2015-07-22,255.63,PLN
2015-07-23,255.50,PLN
2015-07-24,255.48,PLN
2015-07-27,255.14,PLN
2015-07-28,255.31,PLN
2015-07-29,255.72,PLN
2015-07-30,255.28,PLN
2015-07-31,256.38,PLN
2015-08-03,256.54,PLN
2015-08-04,256.89,PLN
2015-08-05,257.71,PLN
2015-08-06,255.75,PLN
2015-08-07,255.92,PLN
2015-08-10,256.92,PLN
2015-08-11,257.32,PLN
2015-08-12,256.87,PLN
2015-08-13,257.30,PLN
2015-08-14,256.73,PLN
2015-08-17,256.01,PLN
2015-08-18,255.53,PLN
2015-08-19,256.29,PLN
2015-08-20,256.25,PLN
2015-08-21,255.02,PLN
2015-08-24,249.32,PLN
2015-08-25,249.64,PLN
2015-08-26,249.60,PLN
2015-08-27,251.46,PLN
2015-08-28,252.50,PLN
2015-08-31,252.80,PLN
2015-09-01,250.84,PLN
2015-09-02,250.59,PLN
2015-09-03,252.06,PLN
2015-09-04,252.04,PLN
2015-09-07,251.39,PLN
2015-09-08,251.51,PLN
2015-09-09,251.65,PLN
2015-09-10,252.54,PLN
2015-09-11,252.29,PLN
2015-09-14,252.29,PLN
2015-09-15,252.06,PLN
2015-09-16,252.20,PLN
2015-09-17,252.78,PLN
2015-09-18,252.64,PLN
2015-09-21,252.89,PLN
2015-09-22,251.98,PLN
2015-09-23,251.19,PLN
2015-09-24,250.56,PLN
2015-09-25,250.57,PLN
2015-09-28,249.39,PLN
2015-09-29,249.45,PLN
2015-09-30,250.52,PLN
2015-10-01,250.47,PLN
2015-10-02,250.58,PLN
2015-10-05,252.43,PLN
2015-10-06,253.13,PLN
2015-10-07,253.60,PLN
2015-10-08,253.80,PLN
2015-10-09,254.51,PLN
2015-10-12,254.11,PLN
2015-10-13,253.33,PLN
2015-10-14,253.31,PLN
2015-10-15,254.22,PLN
2015-10-16,254.07,PLN
2015-10-19,253.74,PLN
2015-10-20,253.79,PLN
2015-10-21,253.65,PLN
2015-10-22,253.88,PLN
2015-10-23,254.30,PLN
2015-10-26,254.44,PLN
2015-10-27,254.76,PLN
2015-10-28,254.95,PLN
2015-10-29,253.26,PLN
2015-10-30,253.56,PLN
2015-11-02,254.27,PLN
2015-11-03,253.73,PLN
2015-11-04,253.69,PLN
2015-11-05,252.91,PLN
2015-11-06,251.81,PLN
2015-11-09,251.57,PLN
2015-11-10,252.15,PLN
2015-11-12,252.36,PLN
2015-11-13,251.64,PLN
2015-11-16,251.45,PLN
2015-11-17,252.11,PLN
2015-11-18,252.33,PLN
2015-11-19,252.15,PLN
2015-11-20,252.65,PLN
2015-11-23,251.27,PLN
2015-11-24,250.43,PLN
2015-11-25,250.71,PLN
2015-11-26,251.49,PLN
2015-11-27,250.90,PLN
2015-11-30,250.56,PLN
2015-12-01,250.56,PLN
2015-12-02,249.47,PLN
2015-12-03,248.38,PLN
2015-12-04,247.76,PLN
2015-12-07,248.01,PLN
2015-12-08,246.33,PLN
2015-12-09,244.64,PLN
2015-12-10,244.91,PLN
2015-12-11,242.85,PLN
2015-12-14,241.64,PLN
2015-12-15,242.56,PLN
2015-12-16,243.39,PLN
2015-12-17,245.52,PLN
2015-12-18,246.22,PLN
2015-12-21,246.98,PLN
2015-12-22,246.84,PLN
2015-12-23,247.13,PLN
2015-12-28,247.23,PLN
2015-12-29,248.22,PLN
2015-12-30,247.50,PLN
2016-01-04,245.43,PLN
2016-01-05,245.44,PLN
2016-01-07,243.89,PLN
2016-01-08,243.07,PLN
2016-01-11,242.26,PLN
2016-01-12,244.16,PLN
2016-01-13,245.23,PLN
2016-01-14,244.32,PLN
2016-01-15,242.82,PLN
2016-01-18,239.98,PLN
2016-01-19,240.85,PLN
2016-01-20,239.60,PLN
2016-01-21,239.54,PLN
2016-01-22,241.18,PLN
2016-01-25,241.47,PLN
2016-01-26,241.00,PLN
2016-01-27,241.71,PLN
2016-01-28,243.00,PLN
2016-01-29,243.98,PLN
2016-02-01,243.85,PLN
2016-02-02,242.52,PLN
2016-02-03,242.77,PLN
2016-02-04,244.58,PLN
2016-02-05,244.81,PLN
2016-02-08,243.58,PLN
2016-02-09,242.97,PLN
2016-02-10,242.91,PLN
2016-02-11,242.46,PLN
2016-02-12,242.93,PLN
2016-02-15,244.10,PLN
2016-02-16,243.85,PLN
2016-02-17,246.03,PLN
2016-02-18,246.52,PLN
2016-02-19,245.85,PLN
2016-02-22,246.83,PLN
2016-02-23,246.72,PLN
2016-02-24,245.80,PLN
2016-02-25,246.37,PLN
2016-02-26,246.75,PLN
2016-02-29,246.12,PLN
2016-03-01,246.28,PLN
2016-03-02,246.05,PLN
2016-03-03,247.82,PLN
2016-03-04,248.04,PLN
2016-03-07,248.85,PLN
2016-03-08,248.49,PLN
2016-03-09,248.58,PLN
2016-03-10,249.09,PLN
2016-03-11,249.96,PLN
2016-03-14,249.98,PLN
2016-03-15,249.49,PLN
2016-03-16,249.33,PLN
2016-03-17,250.96,PLN
2016-03-18,251.73,PLN
2016-03-21,251.21,PLN
2016-03-22,251.16,PLN
2016-03-23,250.40,PLN
2016-03-24,250.39,PLN
2016-03-29,251.04,PLN
2016-03-30,252.55,PLN
2016-03-31,252.67,PLN
2016-04-01,251.99,PLN
2016-04-04,252.49,PLN
2016-04-05,250.66,PLN
2016-04-06,249.82,PLN
2016-04-07,249.57,PLN
2016-04-08,250.20,PLN
2016-04-11,250.24,PLN
2016-04-12,250.08,PLN
2016-04-13,251.38,PLN
2016-04-14,251.50,PLN
2016-04-15,251.26,PLN
2016-04-18,251.18,PLN
2016-04-19,251.99,PLN
2016-04-20,252.28,PLN
2016-04-21,251.91,PLN
2016-04-22,251.74,PLN
2016-04-25,251.34,PLN
2016-04-26,251.14,PLN
2016-04-27,250.79,PLN
2016-04-28,250.98,PLN
2016-04-29,251.01,PLN
2016-05-02,250.84,PLN
2016-05-04,249.49,PLN
2016-05-05,248.50,PLN
2016-05-06,248.86,PLN
2016-05-09,248.88,PLN
2016-05-10,248.22,PLN
2016-05-11,248.12,PLN
2016-05-12,248.24,PLN
2016-05-13,248.33,PLN
2016-05-16,249.41,PLN
2016-05-17,249.27,PLN
2016-05-18,248.91,PLN
2016-05-19,247.59,PLN
2016-05-20,247.27,PLN
2016-05-23,247.36,PLN
2016-05-24,247.95,PLN
2016-05-25,248.60,PLN
2016-05-27,248.67,PLN
2016-05-30,248.39,PLN
2016-05-31,247.35,PLN
2016-06-01,245.67,PLN
2016-06-02,245.73,PLN
2016-06-03,246.88,PLN
2016-06-06,246.87,PLN
2016-06-07,247.97,PLN
2016-06-08,248.56,PLN
2016-06-09,247.71,PLN
2016-06-10,246.76,PLN
2016-06-13,245.87,PLN
2016-06-14,244.77,PLN
2016-06-15,245.17,PLN
2016-06-16,244.00,PLN
2016-06-17,245.29,PLN
2016-06-20,246.97,PLN
2016-06-21,247.46,PLN
2016-06-22,248.06,PLN
2016-06-23,249.27,PLN
2016-06-24,245.65,PLN
2016-06-27,245.17,PLN
2016-06-28,246.25,PLN
2016-06-29,247.22,PLN
2016-06-30,247.39,PLN
2016-07-01,247.84,PLN
2016-07-04,247.11,PLN
2016-07-05,246.97,PLN
2016-07-06,246.07,PLN
2016-07-07,246.54,PLN
2016-07-08,246.56,PLN
2016-07-11,248.06,PLN
2016-07-12,248.62,PLN
2016-07-13,248.46,PLN
2016-07-14,248.67,PLN
2016-07-15,249.20,PLN
2016-07-18,249.60,PLN
2016-07-19,249.59,PLN
2016-07-20,249.60,PLN
2016-07-21,249.71,PLN
2016-07-22,249.93,PLN
2016-07-25,250.75,PLN
2016-07-26,250.39,PLN
2016-07-27,250.44,PLN
2016-07-28,250.28,PLN
2016-07-29,249.78,PLN
2016-08-01,250.17,PLN
2016-08-02,250.79,PLN
2016-08-03,250.24,PLN
2016-08-04,251.55,PLN
2016-08-05,251.99,PLN
2016-08-08,252.79,PLN
2016-08-09,253.76,PLN
2016-08-10,254.26,PLN
2016-08-11,254.62,PLN
2016-08-12,254.76,PLN
2016-08-16,254.43,PLN
2016-08-17,253.72,PLN
2016-08-18,253.73,PLN
2016-08-19,253.21,PLN
2016-08-22,253.37,PLN
2016-08-23,253.40,PLN
2016-08-24,253.12,PLN
2016-08-25,253.04,PLN
2016-08-26,253.23,PLN
2016-08-29,253.00,PLN
2016-08-30,253.88,PLN
2016-08-31,253.80,PLN
2016-09-01,252.49,PLN
2016-09-02,252.76,PLN
2016-09-05,253.95,PLN
2016-09-06,254.35,PLN
2016-09-07,255.00,PLN
2016-09-08,254.15,PLN
2016-09-09,252.81,PLN
2016-09-12,252.00,PLN
2016-09-13,252.20,PLN
2016-09-14,252.62,PLN
2016-09-15,252.80,PLN
2016-09-16,252.90,PLN
2016-09-19,253.44,PLN
2016-09-20,253.64,PLN
2016-09-21,253.98,PLN
2016-09-22,255.10,PLN
2016-09-23,254.56,PLN
2016-09-26,253.48,PLN
2016-09-27,253.04,PLN
2016-09-28,253.04,PLN
2016-09-29,253.25,PLN
2016-09-30,252.61,PLN
2016-10-03,253.03,PLN
2016-10-04,253.73,PLN
2016-10-05,253.34,PLN
2016-10-06,253.07,PLN
2016-10-07,252.59,PLN
2016-10-10,253.06,PLN
2016-10-11,252.83,PLN
2016-10-12,252.87,PLN
2016-10-13,252.07,PLN
2016-10-14,252.31,PLN
2016-10-17,252.29,PLN
2016-10-18,252.85,PLN
2016-10-19,253.69,PLN
2016-10-20,253.79,PLN
2016-10-21,253.84,PLN
2016-10-24,254.72,PLN
2016-10-25,254.32,PLN
2016-10-26,254.16,PLN
2016-10-27,254.15,PLN
2016-10-28,254.71,PLN
2016-10-31,255.05,PLN
2016-11-02,252.87,PLN
2016-11-03,252.84,PLN
2016-11-04,251.98,PLN
2016-11-07,252.43,PLN
2016-11-08,253.08,PLN
2016-11-09,252.90,PLN
2016-11-10,252.88,PLN
2016-11-14,250.85,PLN
2016-11-15,251.44,PLN
2016-11-16,251.17,PLN
2016-11-17,250.52,PLN
2016-11-18,249.84,PLN
2016-11-21,251.02,PLN
2016-11-22,252.08,PLN
2016-11-23,252.31,PLN
2016-11-24,252.60,PLN
2016-11-25,252.55,PLN
2016-11-28,252.47,PLN
2016-11-29,251.85,PLN
2016-11-30,252.31,PLN
2016-12-01,251.73,PLN
2016-12-02,251.73,PLN
2016-12-05,253.57,PLN
2016-12-06,254.75,PLN
2016-12-07,255.04,PLN
2016-12-08,256.11,PLN
2016-12-09,255.44,PLN
2016-12-12,254.87,PLN
2016-12-13,256.21,PLN
2016-12-14,256.67,PLN
2016-12-15,255.78,PLN
2016-12-16,256.37,PLN
2016-12-19,256.47,PLN
2016-12-20,256.88,PLN
2016-12-21,256.64,PLN
2016-12-22,256.98,PLN
2016-12-23,256.85,PLN
2016-12-27,256.80,PLN
2016-12-28,256.60,PLN
2016-12-29,257.11,PLN
2016-12-30,256.75,PLN
2017-01-02,256.70,PLN
2017-01-03,257.38,PLN
2017-01-04,257.83,PLN
2017-01-05,257.74,PLN
2017-01-09,257.93,PLN
2017-01-10,258.86,PLN
2017-01-11,259.31,PLN
2017-01-12,259.32,PLN
2017-01-13,258.98,PLN
2017-01-16,259.63,PLN
2017-01-17,259.51,PLN
2017-01-18,259.25,PLN
2017-01-19,259.33,PLN
2017-01-20,259.16,PLN
2017-01-23,259.22,PLN
2017-01-24,260.30,PLN
2017-01-25,262.22,PLN
2017-01-26,261.93,PLN
2017-01-27,262.04,PLN
2017-01-30,261.24,PLN
2017-01-31,261.71,PLN
2017-02-01,262.27,PLN
2017-02-02,262.01,PLN
2017-02-03,262.26,PLN
2017-02-06,262.82,PLN
2017-02-07,262.50,PLN
2017-02-08,262.72,PLN
2017-02-09,264.73,PLN
2017-02-10,265.69,PLN
2017-02-13,266.40,PLN
2017-02-14,266.42,PLN
2017-02-15,266.85,PLN
2017-02-16,267.78,PLN
2017-02-17,266.72,PLN
2017-02-20,267.05,PLN
2017-02-21,269.03,PLN
2017-02-22,269.05,PLN
2017-02-23,269.58,PLN
2017-02-24,268.02,PLN
2017-02-27,268.08,PLN
2017-02-28,267.47,PLN
2017-03-01,269.39,PLN
2017-03-02,269.79,PLN
2017-03-03,269.14,PLN
2017-03-06,268.78,PLN
2017-03-07,267.97,PLN
2017-03-08,267.63,PLN
2017-03-09,266.69,PLN
2017-03-10,267.35,PLN
2017-03-13,268.90,PLN
2017-03-14,268.66,PLN
2017-03-15,268.43,PLN
2017-03-16,270.44,PLN
2017-03-17,270.92,PLN
2017-03-20,270.52,PLN
2017-03-21,269.82,PLN
2017-03-22,268.87,PLN
2017-03-23,269.48,PLN
2017-03-24,269.47,PLN
2017-03-27,268.41,PLN
2017-03-28,269.17,PLN
2017-03-29,268.78,PLN
2017-03-30,268.61,PLN
2017-03-31,267.75,PLN
2017-04-03,268.94,PLN
2017-04-04,269.57,PLN
2017-04-05,269.96,PLN
2017-04-06,269.91,PLN
2017-04-07,269.65,PLN
2017-04-10,269.15,PLN
2017-04-11,268.25,PLN
2017-04-12,268.14,PLN
2017-04-13,268.88,PLN
2017-04-18,269.10,PLN
2017-04-19,270.10,PLN
2017-04-20,270.31,PLN
2017-04-21,269.83,PLN
2017-04-24,270.99,PLN
2017-04-25,272.71,PLN
2017-04-26,273.43,PLN
2017-04-27,273.65,PLN
2017-04-28,273.47,PLN
2017-05-02,274.04,PLN
2017-05-04,273.67,PLN
2017-05-05,273.41,PLN
2017-05-08,273.30,PLN
2017-05-09,274.24,PLN
2017-05-10,273.94,PLN
2017-05-11,273.78,PLN
2017-05-12,273.88,PLN
2017-05-15,274.13,PLN
2017-05-16,272.88,PLN
2017-05-17,271.46,PLN
2017-05-18,270.59,PLN
2017-05-19,271.72,PLN
2017-05-22,272.12,PLN
2017-05-23,271.29,PLN
2017-05-24,272.20,PLN
2017-05-25,273.27,PLN
2017-05-26,272.53,PLN
2017-05-29,272.58,PLN
2017-05-30,271.73,PLN
2017-05-31,271.51,PLN
2017-06-01,271.62,PLN
2017-06-02,272.76,PLN
2017-06-05,271.97,PLN
2017-06-06,272.76,PLN
2017-06-07,272.86,PLN
2017-06-08,273.47,PLN
2017-06-09,273.48,PLN
2017-06-12,272.37,PLN
2017-06-13,272.55,PLN
2017-06-14,272.70,PLN
2017-06-16,272.74,PLN
2017-06-19,273.45,PLN
2017-06-20,273.02,PLN
2017-06-21,273.41,PLN
2017-06-22,273.16,PLN
2017-06-23,272.96,PLN
2017-06-26,274.07,PLN
2017-06-27,274.31,PLN
2017-06-28,273.53,PLN
2017-06-29,273.29,PLN
2017-06-30,272.81,PLN
2017-07-03,273.68,PLN
2017-07-04,272.76,PLN
2017-07-05,272.84,PLN
2017-07-06,272.41,PLN
2017-07-07,272.09,PLN
2017-07-10,272.61,PLN
2017-07-11,272.54,PLN
2017-07-12,273.90,PLN
2017-07-13,274.66,PLN
2017-07-14,274.87,PLN
2017-07-17,275.48,PLN
2017-07-18,275.32,PLN
2017-07-19,275.60,PLN
2017-07-20,275.18,PLN
2017-07-21,274.88,PLN
2017-07-24,274.84,PLN
2017-07-25,274.99,PLN
2017-07-26,275.42,PLN
2017-07-27,275.27,PLN
2017-07-28,275.37,PLN
2017-07-31,275.53,PLN
2017-08-01,275.64,PLN
2017-08-02,275.01,PLN
2017-08-03,274.72,PLN
2017-08-04,274.94,PLN
2017-08-07,275.45,PLN
2017-08-08,276.40,PLN
2017-08-09,275.79,PLN
2017-08-10,274.86,PLN
2017-08-11,274.42,PLN
2017-08-14,274.73,PLN
2017-08-16,275.22,PLN
2017-08-17,274.85,PLN
2017-08-18,275.22,PLN
2017-08-21,276.17,PLN
2017-08-22,276.36,PLN
2017-08-23,276.42,PLN
2017-08-24,278.29,PLN
2017-08-25,278.55,PLN
2017-08-28,280.02,PLN
2017-08-29,279.04,PLN
2017-08-30,279.59,PLN
2017-08-31,279.47,PLN
2017-09-01,279.70,PLN
2017-09-04,279.48,PLN
2017-09-05,279.56,PLN
2017-09-06,279.38,PLN
2017-09-07,279.03,PLN
2017-09-08,278.70,PLN
2017-09-11,279.32,PLN
2017-09-12,279.05,PLN
2017-09-13,278.82,PLN
2017-09-14,278.79,PLN
2017-09-15,278.42,PLN
2017-09-18,278.28,PLN
2017-09-19,277.86,PLN
2017-09-20,277.71,PLN
2017-09-21,276.66,PLN
2017-09-22,276.84,PLN
2017-09-25,276.27,PLN
2017-09-26,276.04,PLN
2017-09-27,275.52,PLN
2017-09-28,275.90,PLN
2017-09-29,276.81,PLN
2017-10-02,277.00,PLN
2017-10-03,276.66,PLN
2017-10-04,275.97,PLN
2017-10-05,276.54,PLN
2017-10-06,276.38,PLN
2017-10-09,276.35,PLN
2017-10-10,276.93,PLN
2017-10-11,278.28,PLN
2017-10-12,278.17,PLN
2017-10-13,278.21,PLN
2017-10-16,278.60,PLN
2017-10-17,277.61,PLN
2017-10-18,276.88,PLN
2017-10-19,276.05,PLN
2017-10-20,275.70,PLN
2017-10-23,275.61,PLN
2017-10-24,274.53,PLN
2017-10-25,274.43,PLN
2017-10-26,274.48,PLN
2017-10-27,275.37,PLN
2017-10-30,276.54,PLN
2017-10-31,276.75,PLN
2017-11-02,275.77,PLN
2017-11-03,275.48,PLN
2017-11-06,276.05,PLN
2017-11-07,276.95,PLN
2017-11-08,276.17,PLN
2017-11-09,275.38,PLN
2017-11-10,274.70,PLN
2017-11-13,274.27,PLN
