Data,Wartość dla NN Obligacji (A),Waluta
2006-07-28,180.27,PLN
2006-07-31,180.16,PLN
2006-08-01,180.02,PLN
2006-08-02,180.13,PLN
2006-08-03,180.12,PLN
2006-08-04,180.35,PLN
2006-08-07,180.76,PLN
2006-08-08,180.59,PLN
2006-08-09,180.58,PLN
2006-08-10,180.59,PLN
2006-08-11,180.57,PLN
2006-08-14,180.67,PLN
2006-08-16,180.44,PLN
2006-08-17,180.40,PLN
2006-08-18,180.17,PLN
2006-08-21,180.33,PLN
2006-08-22,180.40,PLN
2006-08-23,180.28,PLN
2006-08-24,180.25,PLN
2006-08-25,180.36,PLN
2006-08-28,180.23,PLN
2006-08-29,180.31,PLN
2006-08-30,180.51,PLN
2006-08-31,180.79,PLN
2006-09-01,180.64,PLN
2006-09-04,180.59,PLN
2006-09-05,180.78,PLN
2006-09-06,180.74,PLN
2006-09-07,180.67,PLN
2006-09-08,180.80,PLN
2006-09-11,180.92,PLN
2006-09-12,180.89,PLN
2006-09-13,181.06,PLN
2006-09-14,181.00,PLN
2006-09-15,181.33,PLN
2006-09-18,181.39,PLN
2006-09-19,181.32,PLN
2006-09-20,181.40,PLN
2006-09-21,181.46,PLN
2006-09-22,181.41,PLN
2006-09-25,181.52,PLN
2006-09-26,181.49,PLN
2006-09-27,181.42,PLN
2006-09-28,181.38,PLN
2006-09-29,181.47,PLN
2006-10-02,181.32,PLN
2006-10-03,181.52,PLN
2006-10-04,181.56,PLN
2006-10-05,181.57,PLN
2006-10-06,181.67,PLN
2006-10-09,181.68,PLN
2006-10-10,181.80,PLN
2006-10-11,181.72,PLN
2006-10-12,181.69,PLN
2006-10-13,181.71,PLN
2006-10-16,181.90,PLN
2006-10-17,181.81,PLN
2006-10-18,181.84,PLN
2006-10-19,182.01,PLN
2006-10-20,182.26,PLN
2006-10-23,182.25,PLN
2006-10-24,182.16,PLN
2006-10-25,182.21,PLN
2006-10-26,182.49,PLN
2006-10-27,182.50,PLN
2006-10-30,182.53,PLN
2006-10-31,182.57,PLN
2006-11-02,182.71,PLN
2006-11-03,182.83,PLN
2006-11-06,182.82,PLN
2006-11-07,182.78,PLN
2006-11-08,182.90,PLN
2006-11-09,182.88,PLN
2006-11-10,182.93,PLN
2006-11-13,183.09,PLN
2006-11-14,183.15,PLN
2006-11-15,183.15,PLN
2006-11-16,183.27,PLN
2006-11-17,183.25,PLN
2006-11-20,183.21,PLN
2006-11-21,183.30,PLN
2006-11-22,183.36,PLN
2006-11-23,183.23,PLN
2006-11-24,183.26,PLN
2006-11-27,183.32,PLN
2006-11-28,183.47,PLN
2006-11-29,183.41,PLN
2006-11-30,183.41,PLN
2006-12-01,183.49,PLN
2006-12-04,183.52,PLN
2006-12-05,183.71,PLN
2006-12-06,183.71,PLN
2006-12-07,183.72,PLN
2006-12-08,183.72,PLN
2006-12-11,183.64,PLN
2006-12-12,183.83,PLN
2006-12-13,183.74,PLN
2006-12-14,183.75,PLN
2006-12-15,183.85,PLN
2006-12-18,183.92,PLN
2006-12-19,183.92,PLN
2006-12-20,184.03,PLN
2006-12-21,184.12,PLN
2006-12-22,184.11,PLN
2006-12-27,184.17,PLN
2006-12-28,184.21,PLN
2006-12-29,184.20,PLN
2006-12-31,184.23,PLN
2007-01-02,184.24,PLN
2007-01-03,184.39,PLN
2007-01-04,184.34,PLN
2007-01-05,184.24,PLN
2007-01-08,184.33,PLN
2007-01-09,184.37,PLN
2007-01-10,184.30,PLN
2007-01-11,184.45,PLN
2007-01-12,184.34,PLN
2007-01-15,184.53,PLN
2007-01-16,184.61,PLN
2007-01-17,184.54,PLN
2007-01-18,184.59,PLN
2007-01-19,184.72,PLN
2007-01-22,184.80,PLN
2007-01-23,184.66,PLN
2007-01-24,184.63,PLN
2007-01-25,184.65,PLN
2007-01-26,184.52,PLN
2007-01-29,184.49,PLN
2007-01-30,184.61,PLN
2007-01-31,184.81,PLN
2007-02-01,184.84,PLN
2007-02-02,184.82,PLN
2007-02-05,184.79,PLN
2007-02-06,184.87,PLN
2007-02-07,184.95,PLN
2007-02-08,184.91,PLN
2007-02-09,184.92,PLN
2007-02-12,184.91,PLN
2007-02-13,184.98,PLN
2007-02-14,185.01,PLN
2007-02-15,184.97,PLN
2007-02-16,185.01,PLN
2007-02-19,184.94,PLN
2007-02-20,185.02,PLN
2007-02-21,184.92,PLN
2007-02-22,184.93,PLN
2007-02-23,184.88,PLN
2007-02-26,184.85,PLN
2007-02-27,184.92,PLN
2007-02-28,185.01,PLN
2007-03-01,184.99,PLN
2007-03-02,185.03,PLN
2007-03-05,185.00,PLN
2007-03-06,185.17,PLN
2007-03-07,185.16,PLN
2007-03-08,185.24,PLN
2007-03-09,185.11,PLN
2007-03-12,185.13,PLN
2007-03-13,185.34,PLN
2007-03-14,185.31,PLN
2007-03-15,185.27,PLN
2007-03-16,185.28,PLN
2007-03-19,185.28,PLN
2007-03-20,185.33,PLN
2007-03-21,185.30,PLN
2007-03-22,185.37,PLN
2007-03-23,185.23,PLN
2007-03-26,185.44,PLN
2007-03-27,185.34,PLN
2007-03-28,185.31,PLN
2007-03-29,185.31,PLN
2007-03-30,185.46,PLN
2007-04-02,185.31,PLN
2007-04-03,185.28,PLN
2007-04-04,185.34,PLN
2007-04-05,185.38,PLN
2007-04-10,185.25,PLN
2007-04-11,185.53,PLN
2007-04-12,185.45,PLN
2007-04-13,185.41,PLN
2007-04-16,185.47,PLN
2007-04-17,185.41,PLN
2007-04-18,185.49,PLN
2007-04-19,185.56,PLN
2007-04-20,185.50,PLN
2007-04-23,185.58,PLN
2007-04-24,185.59,PLN
2007-04-25,185.62,PLN
2007-04-26,185.49,PLN
2007-04-27,185.63,PLN
2007-04-30,185.73,PLN
2007-05-02,185.75,PLN
2007-05-04,185.82,PLN
2007-05-07,185.73,PLN
2007-05-08,185.92,PLN
2007-05-09,185.83,PLN
2007-05-10,185.81,PLN
2007-05-11,185.89,PLN
2007-05-14,185.96,PLN
2007-05-15,185.89,PLN
2007-05-16,185.86,PLN
2007-05-17,185.79,PLN
2007-05-18,185.84,PLN
2007-05-21,186.06,PLN
2007-05-22,186.02,PLN
2007-05-23,186.14,PLN
2007-05-24,186.40,PLN
2007-05-25,186.03,PLN
2007-05-28,186.06,PLN
2007-05-29,186.12,PLN
2007-05-30,186.22,PLN
2007-05-31,186.23,PLN
2007-06-01,186.21,PLN
2007-06-04,186.18,PLN
2007-06-05,186.09,PLN
2007-06-06,186.01,PLN
2007-06-08,185.88,PLN
2007-06-11,186.00,PLN
2007-06-12,185.92,PLN
2007-06-13,185.78,PLN
2007-06-14,185.75,PLN
2007-06-15,185.96,PLN
2007-06-18,185.90,PLN
2007-06-19,185.62,PLN
2007-06-20,185.39,PLN
2007-06-21,185.36,PLN
2007-06-22,185.50,PLN
2007-06-25,185.63,PLN
2007-06-26,185.66,PLN
2007-06-27,185.45,PLN
2007-06-28,185.51,PLN
2007-06-29,185.52,PLN
2007-07-02,185.54,PLN
2007-07-03,185.42,PLN
2007-07-04,185.42,PLN
2007-07-05,185.45,PLN
2007-07-06,185.40,PLN
2007-07-09,185.49,PLN
2007-07-10,185.52,PLN
2007-07-11,185.66,PLN
2007-07-12,185.77,PLN
2007-07-13,185.84,PLN
2007-07-16,185.94,PLN
2007-07-17,186.06,PLN
2007-07-18,186.01,PLN
2007-07-19,185.98,PLN
2007-07-20,186.03,PLN
2007-07-23,186.19,PLN
2007-07-24,186.17,PLN
2007-07-25,186.15,PLN
2007-07-26,185.99,PLN
2007-07-27,185.95,PLN
2007-07-30,186.03,PLN
2007-07-31,186.11,PLN
2007-08-01,186.02,PLN
2007-08-02,186.15,PLN
2007-08-03,186.24,PLN
2007-08-06,186.33,PLN
2007-08-07,186.42,PLN
2007-08-08,186.28,PLN
2007-08-09,186.22,PLN
2007-08-10,186.19,PLN
2007-08-13,186.30,PLN
2007-08-14,186.07,PLN
2007-08-16,185.84,PLN
2007-08-17,186.11,PLN
2007-08-20,185.98,PLN
2007-08-21,185.85,PLN
2007-08-22,186.01,PLN
2007-08-23,185.98,PLN
2007-08-24,186.04,PLN
2007-08-27,186.18,PLN
2007-08-28,186.15,PLN
2007-08-29,186.11,PLN
2007-08-30,186.05,PLN
2007-08-31,186.16,PLN
2007-09-03,186.19,PLN
2007-09-04,186.26,PLN
2007-09-05,186.30,PLN
2007-09-06,186.32,PLN
2007-09-07,186.28,PLN
2007-09-10,186.36,PLN
2007-09-11,186.38,PLN
2007-09-12,186.47,PLN
2007-09-13,186.95,PLN
2007-09-14,186.96,PLN
2007-09-17,186.92,PLN
2007-09-18,186.86,PLN
2007-09-19,187.10,PLN
2007-09-20,186.95,PLN
2007-09-21,186.93,PLN
2007-09-24,186.94,PLN
2007-09-25,186.90,PLN
2007-09-26,186.83,PLN
2007-09-27,186.91,PLN
2007-09-28,187.01,PLN
2007-10-01,187.13,PLN
2007-10-02,187.05,PLN
2007-10-03,187.06,PLN
2007-10-04,187.06,PLN
2007-10-05,187.11,PLN
2007-10-08,187.15,PLN
2007-10-09,187.23,PLN
2007-10-10,187.29,PLN
2007-10-11,187.29,PLN
2007-10-12,187.31,PLN
2007-10-15,187.15,PLN
2007-10-16,186.94,PLN
2007-10-17,186.89,PLN
2007-10-18,186.82,PLN
2007-10-19,187.11,PLN
2007-10-22,187.32,PLN
2007-10-23,187.55,PLN
2007-10-24,187.49,PLN
2007-10-25,187.43,PLN
2007-10-26,187.37,PLN
2007-10-29,187.44,PLN
2007-10-30,187.30,PLN
2007-10-31,187.30,PLN
2007-11-02,187.29,PLN
2007-11-05,186.87,PLN
2007-11-06,186.79,PLN
2007-11-07,186.87,PLN
2007-11-08,186.71,PLN
2007-11-09,186.76,PLN
2007-11-12,186.72,PLN
2007-11-13,186.57,PLN
2007-11-14,186.56,PLN
2007-11-15,186.58,PLN
2007-11-16,186.45,PLN
2007-11-19,186.44,PLN
2007-11-20,186.27,PLN
2007-11-21,186.04,PLN
2007-11-22,185.81,PLN
2007-11-23,185.84,PLN
2007-11-26,185.87,PLN
2007-11-27,186.05,PLN
2007-11-28,186.28,PLN
2007-11-29,186.38,PLN
2007-11-30,185.98,PLN
2007-12-03,185.77,PLN
2007-12-04,185.90,PLN
2007-12-05,186.43,PLN
2007-12-06,186.49,PLN
2007-12-07,186.36,PLN
2007-12-10,186.33,PLN
2007-12-11,186.35,PLN
2007-12-12,186.21,PLN
2007-12-13,186.07,PLN
2007-12-14,185.82,PLN
2007-12-17,185.52,PLN
2007-12-18,185.73,PLN
2007-12-19,185.91,PLN
2007-12-20,186.16,PLN
2007-12-21,186.09,PLN
2007-12-27,186.20,PLN
2007-12-28,186.27,PLN
2007-12-31,186.25,PLN
2008-01-02,186.00,PLN
2008-01-03,186.17,PLN
2008-01-04,186.47,PLN
2008-01-07,186.52,PLN
2008-01-08,186.76,PLN
2008-01-09,187.04,PLN
2008-01-10,187.15,PLN
2008-01-11,187.01,PLN
2008-01-14,186.99,PLN
2008-01-15,187.27,PLN
2008-01-16,187.18,PLN
2008-01-17,187.22,PLN
2008-01-18,187.27,PLN
2008-01-21,187.52,PLN
2008-01-22,187.89,PLN
2008-01-23,188.27,PLN
2008-01-24,188.18,PLN
2008-01-25,188.06,PLN
2008-01-28,188.42,PLN
2008-01-29,188.56,PLN
2008-01-30,188.41,PLN
2008-01-31,188.78,PLN
2008-02-01,188.79,PLN
2008-02-04,188.99,PLN
2008-02-05,188.90,PLN
2008-02-06,188.72,PLN
2008-02-07,188.81,PLN
2008-02-08,188.57,PLN
2008-02-11,188.67,PLN
2008-02-12,188.63,PLN
2008-02-13,188.65,PLN
2008-02-14,188.45,PLN
2008-02-15,188.13,PLN
2008-02-18,187.86,PLN
2008-02-19,187.98,PLN
2008-02-20,187.83,PLN
2008-02-21,187.79,PLN
2008-02-22,187.83,PLN
2008-02-25,187.73,PLN
2008-02-26,187.99,PLN
2008-02-27,187.90,PLN
2008-02-28,187.64,PLN
2008-02-29,187.57,PLN
2008-03-04,187.71,PLN
2008-03-05,187.43,PLN
2008-03-06,186.97,PLN
2008-03-07,186.63,PLN
2008-03-10,186.77,PLN
2008-03-11,186.87,PLN
2008-03-12,187.00,PLN
2008-03-13,187.53,PLN
2008-03-14,187.54,PLN
2008-03-17,187.18,PLN
2008-03-18,187.66,PLN
2008-03-19,187.85,PLN
2008-03-20,187.97,PLN
2008-03-25,188.38,PLN
2008-03-26,188.38,PLN
2008-03-27,188.40,PLN
2008-03-28,188.34,PLN
2008-03-31,188.36,PLN
2008-04-01,188.49,PLN
2008-04-02,188.25,PLN
2008-04-03,187.94,PLN
2008-04-04,188.03,PLN
2008-04-07,188.25,PLN
2008-04-08,188.27,PLN
2008-04-09,188.02,PLN
2008-04-10,188.01,PLN
2008-04-11,188.13,PLN
2008-04-14,188.59,PLN
2008-04-15,188.72,PLN
2008-04-16,188.65,PLN
2008-04-17,188.46,PLN
2008-04-18,189.12,PLN
2008-04-21,188.71,PLN
2008-04-22,188.95,PLN
2008-04-23,189.02,PLN
2008-04-24,189.09,PLN
2008-04-25,189.01,PLN
2008-04-28,189.18,PLN
2008-04-29,189.26,PLN
2008-04-30,189.40,PLN
2008-05-05,189.23,PLN
2008-05-06,189.30,PLN
2008-05-07,189.11,PLN
2008-05-08,189.28,PLN
2008-05-09,189.29,PLN
2008-05-12,189.22,PLN
2008-05-13,188.99,PLN
2008-05-14,188.65,PLN
2008-05-15,188.58,PLN
2008-05-16,188.64,PLN
2008-05-19,188.08,PLN
2008-05-20,187.71,PLN
2008-05-21,188.18,PLN
2008-05-23,188.06,PLN
2008-05-26,188.12,PLN
2008-05-27,188.57,PLN
2008-05-28,188.55,PLN
2008-05-29,187.96,PLN
2008-05-30,187.85,PLN
2008-06-02,188.09,PLN
2008-06-03,187.85,PLN
2008-06-04,187.27,PLN
2008-06-05,186.90,PLN
2008-06-06,186.87,PLN
2008-06-09,186.82,PLN
2008-06-10,186.60,PLN
2008-06-11,186.53,PLN
2008-06-12,186.55,PLN
2008-06-13,186.65,PLN
2008-06-16,186.89,PLN
2008-06-17,187.24,PLN
2008-06-18,187.22,PLN
2008-06-19,186.65,PLN
2008-06-20,186.56,PLN
2008-06-23,186.86,PLN
2008-06-24,186.59,PLN
2008-06-25,186.47,PLN
2008-06-26,186.97,PLN
2008-06-27,186.03,PLN
2008-06-30,185.52,PLN
2008-07-01,185.85,PLN
2008-07-02,185.07,PLN
2008-07-03,184.68,PLN
2008-07-04,184.97,PLN
2008-07-07,186.06,PLN
2008-07-08,186.26,PLN
2008-07-09,186.82,PLN
2008-07-10,187.20,PLN
2008-07-11,187.51,PLN
2008-07-14,188.05,PLN
2008-07-15,187.65,PLN
2008-07-16,188.21,PLN
2008-07-17,188.66,PLN
2008-07-18,188.36,PLN
2008-07-21,188.14,PLN
2008-07-22,188.07,PLN
2008-07-23,187.63,PLN
2008-07-24,188.41,PLN
2008-07-25,188.67,PLN
2008-07-28,189.12,PLN
2008-07-29,189.38,PLN
2008-07-30,189.26,PLN
2008-07-31,189.66,PLN
2008-08-01,189.93,PLN
2008-08-04,189.70,PLN
2008-08-05,190.21,PLN
2008-08-06,190.66,PLN
2008-08-07,190.70,PLN
2008-08-08,190.42,PLN
2008-08-11,190.62,PLN
2008-08-12,190.34,PLN
2008-08-13,191.35,PLN
2008-08-14,191.39,PLN
2008-08-18,192.06,PLN
2008-08-19,192.31,PLN
2008-08-20,192.76,PLN
2008-08-21,192.75,PLN
2008-08-22,192.51,PLN
2008-08-25,192.80,PLN
2008-08-26,192.92,PLN
2008-08-27,192.44,PLN
2008-08-28,192.18,PLN
2008-08-29,192.20,PLN
2008-09-01,192.84,PLN
2008-09-02,192.27,PLN
2008-09-03,192.46,PLN
2008-09-04,192.91,PLN
2008-09-05,192.85,PLN
2008-09-08,192.58,PLN
2008-09-09,192.62,PLN
2008-09-10,193.94,PLN
2008-09-11,194.31,PLN
2008-09-12,194.36,PLN
2008-09-15,194.03,PLN
2008-09-16,194.27,PLN
2008-09-17,194.62,PLN
2008-09-18,194.59,PLN
2008-09-19,194.94,PLN
2008-09-22,194.58,PLN
2008-09-23,194.76,PLN
2008-09-24,194.61,PLN
2008-09-25,194.85,PLN
2008-09-26,194.53,PLN
2008-09-29,194.79,PLN
2008-09-30,194.87,PLN
2008-10-01,194.77,PLN
2008-10-02,195.16,PLN
2008-10-03,195.30,PLN
2008-10-06,195.09,PLN
2008-10-07,195.00,PLN
2008-10-08,195.14,PLN
2008-10-09,194.74,PLN
2008-10-10,193.85,PLN
2008-10-13,193.95,PLN
2008-10-14,193.84,PLN
2008-10-15,193.19,PLN
2008-10-16,192.27,PLN
2008-10-17,191.06,PLN
2008-10-20,191.81,PLN
2008-10-21,191.34,PLN
2008-10-22,189.03,PLN
2008-10-23,186.55,PLN
2008-10-24,186.52,PLN
2008-10-27,186.98,PLN
2008-10-28,188.96,PLN
2008-10-29,189.81,PLN
2008-10-30,190.69,PLN
2008-10-31,190.29,PLN
2008-11-03,190.82,PLN
2008-11-04,191.01,PLN
2008-11-05,191.89,PLN
2008-11-06,193.16,PLN
2008-11-07,193.26,PLN
2008-11-10,193.56,PLN
2008-11-12,192.24,PLN
2008-11-13,192.03,PLN
2008-11-14,192.52,PLN
2008-11-17,193.12,PLN
2008-11-18,192.40,PLN
2008-11-19,192.46,PLN
2008-11-20,192.63,PLN
2008-11-21,193.12,PLN
2008-11-24,194.11,PLN
2008-11-25,194.81,PLN
2008-11-26,195.98,PLN
2008-11-27,196.03,PLN
2008-11-28,196.85,PLN
2008-12-01,196.60,PLN
2008-12-02,196.39,PLN
2008-12-03,196.48,PLN
2008-12-04,198.03,PLN
2008-12-05,198.43,PLN
2008-12-08,198.95,PLN
2008-12-09,199.09,PLN
2008-12-10,198.98,PLN
2008-12-11,199.05,PLN
2008-12-12,199.12,PLN
2008-12-15,199.28,PLN
2008-12-16,199.07,PLN
2008-12-17,199.84,PLN
2008-12-18,200.33,PLN
2008-12-19,200.13,PLN
2008-12-22,200.27,PLN
2008-12-23,201.37,PLN
2008-12-29,201.72,PLN
2008-12-30,201.67,PLN
2008-12-31,201.14,PLN
2009-01-05,202.53,PLN
2009-01-06,202.73,PLN
2009-01-07,202.90,PLN
2009-01-08,202.93,PLN
2009-01-09,203.08,PLN
2009-01-12,204.40,PLN
2009-01-13,204.52,PLN
2009-01-14,205.03,PLN
2009-01-15,204.64,PLN
2009-01-16,205.36,PLN
2009-01-19,205.40,PLN
2009-01-20,205.14,PLN
2009-01-21,204.73,PLN
2009-01-22,203.03,PLN
2009-01-23,203.23,PLN
2009-01-26,203.40,PLN
2009-01-27,204.08,PLN
2009-01-28,203.93,PLN
2009-01-29,203.09,PLN
2009-01-30,203.23,PLN
2009-02-02,203.24,PLN
2009-02-03,203.20,PLN
2009-02-04,202.25,PLN
2009-02-05,201.80,PLN
2009-02-06,202.06,PLN
2009-02-09,202.65,PLN
2009-02-10,202.49,PLN
2009-02-11,201.62,PLN
2009-02-12,200.32,PLN
2009-02-13,200.75,PLN
2009-02-16,199.72,PLN
2009-02-17,198.50,PLN
2009-02-18,197.05,PLN
2009-02-19,198.23,PLN
2009-02-20,198.04,PLN
2009-02-23,197.95,PLN
2009-02-24,199.02,PLN
2009-02-25,199.03,PLN
2009-02-26,198.94,PLN
2009-02-27,198.51,PLN
2009-03-02,197.98,PLN
2009-03-03,197.92,PLN
2009-03-04,198.45,PLN
2009-03-05,198.14,PLN
2009-03-06,197.37,PLN
2009-03-09,197.48,PLN
2009-03-10,197.48,PLN
2009-03-11,198.39,PLN
2009-03-12,198.44,PLN
2009-03-13,199.02,PLN
2009-03-16,199.55,PLN
2009-03-17,198.77,PLN
2009-03-18,198.10,PLN
2009-03-19,198.39,PLN
2009-03-20,198.79,PLN
2009-03-23,199.56,PLN
2009-03-24,200.31,PLN
2009-03-25,200.31,PLN
2009-03-26,200.25,PLN
2009-03-27,199.14,PLN
2009-03-30,198.41,PLN
2009-03-31,199.11,PLN
2009-04-01,199.54,PLN
2009-04-02,199.96,PLN
2009-04-03,199.18,PLN
2009-04-06,199.64,PLN
2009-04-07,199.77,PLN
2009-04-08,200.55,PLN
2009-04-09,200.74,PLN
2009-04-14,200.68,PLN
2009-04-15,200.11,PLN
2009-04-16,200.66,PLN
2009-04-17,200.73,PLN
2009-04-20,200.59,PLN
2009-04-21,200.71,PLN
2009-04-22,200.44,PLN
2009-04-23,201.07,PLN
2009-04-24,200.90,PLN
2009-04-27,200.73,PLN
2009-04-28,200.86,PLN
2009-04-29,201.24,PLN
2009-04-30,201.39,PLN
2009-05-04,200.92,PLN
2009-05-05,201.03,PLN
2009-05-06,200.80,PLN
2009-05-07,200.63,PLN
2009-05-08,200.49,PLN
2009-05-11,200.19,PLN
2009-05-12,200.38,PLN
2009-05-13,200.11,PLN
2009-05-14,199.84,PLN
2009-05-15,200.05,PLN
2009-05-18,200.09,PLN
2009-05-19,200.52,PLN
2009-05-20,201.00,PLN
2009-05-21,200.83,PLN
2009-05-22,200.71,PLN
2009-05-25,201.01,PLN
2009-05-26,200.66,PLN
2009-05-27,200.62,PLN
2009-05-28,200.96,PLN
2009-05-29,201.27,PLN
2009-06-01,201.56,PLN
2009-06-02,201.69,PLN
2009-06-03,201.62,PLN
2009-06-04,201.55,PLN
2009-06-05,201.44,PLN
2009-06-08,201.64,PLN
2009-06-09,201.87,PLN
2009-06-10,201.95,PLN
2009-06-12,201.61,PLN
2009-06-15,201.79,PLN
2009-06-16,201.93,PLN
2009-06-17,201.98,PLN
2009-06-18,201.72,PLN
2009-06-19,201.45,PLN
2009-06-22,201.35,PLN
2009-06-23,201.49,PLN
2009-06-24,201.78,PLN
2009-06-25,201.70,PLN
2009-06-26,201.83,PLN
2009-06-29,202.31,PLN
2009-06-30,202.54,PLN
2009-07-01,202.93,PLN
2009-07-02,203.22,PLN
2009-07-03,203.38,PLN
2009-07-06,203.22,PLN
2009-07-07,203.55,PLN
2009-07-08,203.90,PLN
2009-07-09,204.28,PLN
2009-07-10,204.09,PLN
2009-07-13,204.02,PLN
2009-07-14,204.23,PLN
2009-07-15,204.68,PLN
2009-07-16,204.77,PLN
2009-07-17,204.55,PLN
2009-07-20,205.00,PLN
2009-07-21,205.12,PLN
2009-07-22,205.11,PLN
2009-07-23,205.41,PLN
2009-07-24,205.31,PLN
2009-07-27,205.45,PLN
2009-07-28,205.13,PLN
2009-07-29,205.25,PLN
2009-07-30,205.54,PLN
2009-07-31,205.80,PLN
2009-08-03,206.27,PLN
2009-08-04,206.54,PLN
2009-08-05,206.06,PLN
2009-08-06,206.42,PLN
2009-08-07,206.32,PLN
2009-08-10,206.13,PLN
2009-08-11,206.07,PLN
2009-08-12,205.55,PLN
2009-08-13,205.54,PLN
2009-08-14,205.33,PLN
2009-08-17,205.20,PLN
2009-08-18,205.50,PLN
2009-08-19,205.44,PLN
2009-08-20,205.85,PLN
2009-08-21,205.86,PLN
2009-08-24,205.87,PLN
2009-08-25,205.93,PLN
2009-08-26,205.61,PLN
2009-08-27,205.54,PLN
2009-08-28,205.83,PLN
2009-08-31,205.82,PLN
2009-09-01,205.73,PLN
2009-09-02,205.55,PLN
2009-09-03,205.67,PLN
2009-09-04,205.54,PLN
2009-09-07,205.53,PLN
2009-09-08,205.47,PLN
2009-09-09,205.03,PLN
2009-09-10,204.46,PLN
2009-09-11,204.37,PLN
2009-09-14,204.22,PLN
2009-09-15,204.33,PLN
2009-09-16,205.74,PLN
2009-09-17,205.54,PLN
2009-09-18,205.33,PLN
2009-09-21,205.14,PLN
2009-09-22,205.02,PLN
2009-09-23,205.08,PLN
2009-09-24,205.89,PLN
2009-09-25,205.68,PLN
2009-09-28,205.61,PLN
2009-09-29,205.78,PLN
2009-09-30,205.74,PLN
2009-10-01,205.50,PLN
2009-10-02,205.25,PLN
2009-10-05,205.42,PLN
2009-10-06,205.68,PLN
2009-10-07,205.77,PLN
2009-10-08,205.87,PLN
2009-10-09,205.72,PLN
2009-10-12,205.70,PLN
2009-10-13,205.90,PLN
2009-10-14,206.32,PLN
2009-10-15,206.68,PLN
2009-10-16,206.60,PLN
2009-10-19,207.08,PLN
2009-10-20,207.38,PLN
2009-10-21,207.48,PLN
2009-10-22,207.14,PLN
2009-10-23,206.60,PLN
2009-10-26,206.87,PLN
2009-10-27,207.15,PLN
2009-10-28,206.76,PLN
2009-10-29,206.76,PLN
2009-10-30,207.23,PLN
2009-11-02,207.37,PLN
2009-11-03,207.41,PLN
2009-11-04,207.19,PLN
2009-11-05,207.46,PLN
2009-11-06,207.08,PLN
2009-11-09,207.56,PLN
2009-11-10,207.50,PLN
2009-11-12,207.58,PLN
2009-11-13,207.71,PLN
2009-11-16,207.75,PLN
2009-11-17,207.85,PLN
2009-11-18,207.38,PLN
2009-11-19,207.47,PLN
2009-11-20,207.32,PLN
2009-11-23,207.60,PLN
2009-11-24,207.65,PLN
2009-11-25,207.80,PLN
2009-11-26,207.60,PLN
2009-11-27,207.31,PLN
2009-11-30,207.64,PLN
2009-12-01,207.62,PLN
2009-12-02,207.70,PLN
2009-12-03,208.20,PLN
2009-12-04,207.72,PLN
2009-12-07,208.01,PLN
2009-12-08,207.53,PLN
2009-12-09,207.30,PLN
2009-12-10,207.54,PLN
2009-12-11,207.63,PLN
2009-12-14,207.66,PLN
2009-12-15,207.73,PLN
2009-12-16,207.54,PLN
2009-12-17,207.37,PLN
2009-12-18,207.62,PLN
2009-12-21,207.61,PLN
2009-12-22,207.73,PLN
2009-12-23,207.65,PLN
2009-12-28,207.69,PLN
2009-12-29,207.94,PLN
2009-12-30,207.72,PLN
2009-12-31,207.85,PLN
2010-01-04,207.93,PLN
2010-01-05,207.77,PLN
2010-01-06,208.43,PLN
2010-01-07,208.64,PLN
2010-01-08,208.91,PLN
2010-01-11,209.26,PLN
2010-01-12,209.46,PLN
2010-01-13,209.62,PLN
2010-01-14,209.26,PLN
2010-01-15,209.69,PLN
2010-01-18,210.30,PLN
2010-01-19,209.94,PLN
2010-01-20,210.55,PLN
2010-01-21,210.13,PLN
2010-01-22,210.04,PLN
2010-01-25,210.18,PLN
2010-01-26,210.20,PLN
2010-01-27,210.27,PLN
2010-01-28,210.42,PLN
2010-01-29,210.55,PLN
2010-02-01,211.09,PLN
2010-02-02,211.23,PLN
2010-02-03,211.18,PLN
2010-02-04,210.71,PLN
2010-02-05,210.64,PLN
2010-02-08,210.51,PLN
2010-02-09,210.53,PLN
2010-02-10,210.81,PLN
2010-02-11,210.96,PLN
2010-02-12,210.99,PLN
2010-02-15,211.13,PLN
2010-02-16,211.24,PLN
2010-02-17,211.27,PLN
2010-02-18,211.27,PLN
2010-02-19,211.35,PLN
2010-02-22,211.52,PLN
2010-02-23,211.62,PLN
2010-02-24,211.71,PLN
2010-02-25,211.92,PLN
2010-02-26,212.07,PLN
2010-03-01,212.42,PLN
2010-03-02,212.38,PLN
2010-03-03,212.46,PLN
2010-03-04,212.11,PLN
2010-03-05,212.33,PLN
2010-03-08,212.51,PLN
2010-03-09,212.62,PLN
2010-03-10,213.38,PLN
2010-03-11,213.51,PLN
2010-03-12,213.78,PLN
2010-03-15,214.50,PLN
2010-03-16,215.04,PLN
2010-03-17,215.01,PLN
2010-03-18,215.76,PLN
2010-03-19,215.00,PLN
2010-03-22,214.95,PLN
2010-03-23,215.56,PLN
2010-03-24,215.89,PLN
2010-03-25,215.89,PLN
2010-03-26,215.89,PLN
2010-03-29,216.06,PLN
2010-03-30,216.19,PLN
2010-03-31,216.46,PLN
2010-04-01,216.55,PLN
2010-04-06,216.57,PLN
2010-04-07,215.96,PLN
2010-04-08,215.80,PLN
2010-04-09,216.12,PLN
2010-04-12,216.37,PLN
2010-04-13,216.78,PLN
2010-04-14,216.88,PLN
