Data,Wartość dla NN Konserwatywny (A),Waluta
2014-01-02,249.57,PLN
2014-01-03,249.60,PLN
2014-01-07,249.65,PLN
2014-01-08,249.70,PLN
2014-01-09,249.82,PLN
2014-01-10,249.90,PLN
2014-01-13,249.93,PLN
2014-01-14,249.93,PLN
2014-01-15,249.94,PLN
2014-01-16,249.96,PLN
2014-01-17,249.98,PLN
2014-01-20,250.03,PLN
2014-01-21,249.95,PLN
2014-01-22,249.95,PLN
2014-01-23,250.01,PLN
2014-01-24,249.95,PLN
2014-01-27,249.92,PLN
2014-01-28,249.84,PLN
2014-01-29,249.60,PLN
2014-01-30,249.60,PLN
2014-01-31,249.54,PLN
2014-02-03,249.65,PLN
2014-02-04,249.75,PLN
2014-02-05,249.75,PLN
2014-02-06,249.84,PLN
2014-02-07,249.86,PLN
2014-02-10,249.96,PLN
2014-02-11,249.94,PLN
2014-02-12,249.97,PLN
2014-02-13,249.95,PLN
2014-02-14,250.03,PLN
2014-02-17,250.12,PLN
2014-02-18,250.10,PLN
2014-02-19,250.08,PLN
2014-02-20,250.08,PLN
2014-02-21,250.17,PLN
2014-02-24,250.26,PLN
2014-02-25,250.36,PLN
2014-02-26,250.37,PLN
2014-02-27,250.38,PLN
2014-02-28,250.41,PLN
2014-03-03,250.31,PLN
2014-03-04,250.38,PLN
2014-03-05,250.50,PLN
2014-03-06,250.52,PLN
2014-03-07,250.49,PLN
2014-03-10,250.61,PLN
2014-03-11,250.56,PLN
2014-03-12,250.58,PLN
2014-03-13,250.57,PLN
2014-03-14,250.60,PLN
2014-03-17,250.66,PLN
2014-03-18,250.74,PLN
2014-03-19,250.74,PLN
2014-03-20,250.68,PLN
2014-03-21,250.70,PLN
2014-03-24,250.78,PLN
2014-03-25,250.79,PLN
2014-03-26,250.80,PLN
2014-03-27,250.77,PLN
2014-03-28,250.82,PLN
2014-03-31,250.85,PLN
2014-04-01,250.86,PLN
2014-04-02,250.84,PLN
2014-04-03,250.89,PLN
2014-04-04,250.96,PLN
2014-04-07,251.05,PLN
2014-04-08,251.09,PLN
2014-04-09,251.08,PLN
2014-04-10,251.14,PLN
2014-04-11,251.12,PLN
2014-04-14,251.16,PLN
2014-04-15,251.13,PLN
2014-04-16,251.13,PLN
2014-04-17,251.14,PLN
2014-04-22,251.24,PLN
2014-04-23,251.32,PLN
2014-04-24,251.36,PLN
2014-04-25,251.36,PLN
2014-04-28,251.42,PLN
2014-04-29,251.42,PLN
2014-04-30,251.47,PLN
2014-05-02,251.51,PLN
2014-05-05,251.53,PLN
2014-05-06,251.55,PLN
2014-05-07,251.56,PLN
2014-05-08,251.71,PLN
2014-05-09,251.72,PLN
2014-05-12,251.77,PLN
2014-05-13,251.84,PLN
2014-05-14,251.91,PLN
2014-05-15,251.90,PLN
2014-05-16,251.91,PLN
2014-05-19,251.97,PLN
2014-05-20,251.94,PLN
2014-05-21,251.96,PLN
2014-05-22,252.01,PLN
2014-05-23,252.05,PLN
2014-05-26,252.10,PLN
2014-05-27,252.12,PLN
2014-05-28,252.13,PLN
2014-05-29,252.26,PLN
2014-05-30,252.23,PLN
2014-06-02,252.30,PLN
2014-06-03,252.35,PLN
2014-06-04,252.44,PLN
2014-06-05,252.51,PLN
2014-06-06,252.69,PLN
2014-06-09,252.74,PLN
2014-06-10,252.69,PLN
2014-06-11,252.60,PLN
2014-06-12,252.67,PLN
2014-06-13,252.75,PLN
2014-06-16,252.66,PLN
2014-06-17,252.65,PLN
2014-06-18,252.68,PLN
2014-06-20,252.65,PLN
2014-06-23,252.70,PLN
2014-06-24,252.75,PLN
2014-06-25,252.84,PLN
2014-06-26,252.85,PLN
2014-06-27,252.87,PLN
2014-06-30,252.92,PLN
2014-07-01,252.95,PLN
2014-07-02,252.98,PLN
2014-07-03,252.95,PLN
2014-07-04,253.02,PLN
2014-07-07,253.09,PLN
2014-07-08,253.15,PLN
2014-07-09,253.14,PLN
2014-07-10,253.16,PLN
2014-07-11,253.16,PLN
2014-07-14,253.22,PLN
2014-07-15,253.17,PLN
2014-07-16,253.14,PLN
2014-07-17,253.25,PLN
2014-07-18,253.28,PLN
2014-07-21,253.30,PLN
2014-07-22,253.31,PLN
2014-07-23,253.50,PLN
2014-07-24,253.48,PLN
2014-07-25,253.52,PLN
2014-07-28,253.55,PLN
2014-07-29,253.57,PLN
2014-07-30,253.59,PLN
2014-07-31,253.48,PLN
2014-08-01,253.35,PLN
2014-08-04,253.52,PLN
2014-08-05,253.41,PLN
2014-08-06,253.41,PLN
2014-08-07,253.53,PLN
2014-08-08,253.50,PLN
2014-08-11,253.65,PLN
2014-08-12,253.66,PLN
2014-08-13,253.79,PLN
2014-08-14,253.85,PLN
2014-08-18,253.95,PLN
2014-08-19,254.04,PLN
2014-08-20,254.12,PLN
2014-08-21,254.10,PLN
2014-08-22,254.11,PLN
2014-08-25,254.17,PLN
2014-08-26,254.24,PLN
2014-08-27,254.33,PLN
2014-08-28,254.27,PLN
2014-08-29,254.29,PLN
2014-09-01,254.36,PLN
2014-09-02,254.37,PLN
2014-09-03,254.48,PLN
2014-09-04,254.59,PLN
2014-09-05,254.64,PLN
2014-09-08,254.74,PLN
2014-09-09,254.61,PLN
2014-09-10,254.59,PLN
2014-09-11,254.67,PLN
2014-09-12,254.62,PLN
2014-09-15,254.64,PLN
2014-09-16,254.61,PLN
2014-09-17,254.67,PLN
2014-09-18,254.68,PLN
2014-09-19,254.71,PLN
2014-09-22,254.77,PLN
2014-09-23,254.77,PLN
2014-09-24,254.88,PLN
2014-09-25,254.93,PLN
2014-09-26,254.93,PLN
2014-09-29,254.93,PLN
2014-09-30,254.92,PLN
2014-10-01,254.95,PLN
2014-10-02,254.94,PLN
2014-10-03,254.94,PLN
2014-10-06,255.02,PLN
2014-10-07,255.09,PLN
2014-10-08,255.20,PLN
2014-10-09,255.29,PLN
2014-10-10,255.28,PLN
2014-10-13,255.28,PLN
2014-10-14,255.40,PLN
2014-10-15,255.47,PLN
2014-10-16,255.29,PLN
2014-10-17,255.36,PLN
2014-10-20,255.43,PLN
2014-10-21,255.40,PLN
2014-10-22,255.45,PLN
2014-10-23,255.39,PLN
2014-10-24,255.39,PLN
2014-10-27,255.42,PLN
2014-10-28,255.43,PLN
2014-10-29,255.46,PLN
2014-10-30,255.42,PLN
2014-10-31,255.52,PLN
2014-11-03,255.50,PLN
2014-11-04,255.50,PLN
2014-11-05,255.41,PLN
2014-11-06,255.33,PLN
2014-11-07,255.30,PLN
2014-11-10,255.38,PLN
2014-11-12,255.45,PLN
2014-11-13,255.53,PLN
2014-11-14,255.45,PLN
2014-11-17,255.49,PLN
2014-11-18,255.48,PLN
2014-11-19,255.37,PLN
2014-11-20,255.49,PLN
2014-11-21,255.58,PLN
2014-11-24,255.61,PLN
2014-11-25,255.68,PLN
2014-11-26,255.76,PLN
2014-11-27,255.79,PLN
2014-11-28,255.86,PLN
2014-12-01,255.79,PLN
2014-12-02,255.73,PLN
2014-12-03,255.70,PLN
2014-12-04,255.75,PLN
2014-12-05,255.70,PLN
2014-12-08,255.76,PLN
2014-12-09,255.72,PLN
2014-12-10,255.65,PLN
2014-12-11,255.69,PLN
2014-12-12,255.71,PLN
2014-12-15,255.72,PLN
2014-12-16,255.50,PLN
2014-12-17,255.59,PLN
2014-12-18,255.72,PLN
2014-12-19,255.53,PLN
2014-12-22,255.61,PLN
2014-12-23,255.59,PLN
2014-12-29,255.70,PLN
2014-12-30,255.71,PLN
2015-01-02,255.81,PLN
2015-01-05,255.85,PLN
2015-01-07,255.97,PLN
2015-01-08,255.99,PLN
2015-01-09,255.95,PLN
2015-01-12,256.04,PLN
2015-01-13,256.07,PLN
2015-01-14,256.24,PLN
2015-01-15,256.26,PLN
2015-01-16,256.23,PLN
2015-01-19,256.29,PLN
2015-01-20,256.27,PLN
2015-01-21,256.27,PLN
2015-01-22,256.34,PLN
2015-01-23,256.67,PLN
2015-01-26,256.72,PLN
2015-01-27,256.80,PLN
2015-01-28,256.84,PLN
2015-01-29,256.96,PLN
2015-01-30,257.10,PLN
2015-02-02,257.06,PLN
2015-02-03,257.08,PLN
2015-02-04,257.10,PLN
2015-02-05,257.11,PLN
2015-02-06,257.08,PLN
2015-02-09,256.84,PLN
2015-02-10,256.87,PLN
2015-02-11,256.82,PLN
2015-02-12,257.09,PLN
2015-02-13,257.08,PLN
2015-02-16,257.09,PLN
2015-02-17,257.09,PLN
2015-02-18,257.07,PLN
2015-02-19,257.19,PLN
2015-02-20,257.16,PLN
2015-02-23,257.21,PLN
2015-02-24,257.23,PLN
2015-02-25,257.26,PLN
2015-02-26,257.32,PLN
2015-02-27,257.18,PLN
2015-03-02,257.29,PLN
2015-03-03,257.26,PLN
2015-03-04,257.40,PLN
2015-03-05,257.47,PLN
2015-03-06,257.37,PLN
2015-03-09,257.34,PLN
2015-03-10,257.31,PLN
2015-03-11,257.35,PLN
2015-03-12,257.46,PLN
2015-03-13,257.46,PLN
2015-03-16,257.52,PLN
2015-03-17,257.52,PLN
2015-03-18,257.53,PLN
2015-03-19,257.61,PLN
2015-03-20,257.72,PLN
2015-03-23,257.73,PLN
2015-03-24,257.67,PLN
2015-03-25,257.64,PLN
2015-03-26,257.59,PLN
2015-03-27,257.61,PLN
2015-03-30,257.65,PLN
2015-03-31,257.70,PLN
2015-04-01,257.74,PLN
2015-04-02,257.67,PLN
2015-04-07,257.73,PLN
2015-04-08,257.75,PLN
2015-04-09,257.72,PLN
2015-04-10,257.72,PLN
2015-04-13,257.74,PLN
2015-04-14,257.74,PLN
2015-04-15,257.73,PLN
2015-04-16,257.72,PLN
2015-04-17,257.72,PLN
2015-04-20,257.68,PLN
2015-04-21,257.59,PLN
2015-04-22,257.49,PLN
2015-04-23,257.53,PLN
2015-04-24,257.52,PLN
2015-04-27,257.58,PLN
2015-04-28,257.52,PLN
2015-04-29,257.43,PLN
2015-04-30,257.32,PLN
2015-05-04,257.29,PLN
2015-05-05,257.12,PLN
2015-05-06,256.74,PLN
2015-05-07,257.00,PLN
2015-05-08,257.31,PLN
2015-05-11,257.12,PLN
2015-05-12,256.93,PLN
2015-05-13,257.12,PLN
2015-05-14,257.23,PLN
2015-05-15,257.28,PLN
2015-05-18,257.27,PLN
2015-05-19,257.35,PLN
2015-05-20,257.40,PLN
2015-05-21,257.43,PLN
2015-05-22,257.49,PLN
2015-05-25,257.30,PLN
2015-05-26,257.28,PLN
2015-05-27,257.31,PLN
2015-05-28,257.39,PLN
2015-05-29,257.36,PLN
2015-06-01,257.39,PLN
2015-06-02,257.28,PLN
2015-06-03,257.20,PLN
2015-06-05,257.07,PLN
2015-06-08,257.23,PLN
2015-06-09,257.17,PLN
2015-06-10,257.13,PLN
2015-06-11,257.20,PLN
2015-06-12,257.19,PLN
2015-06-15,257.01,PLN
2015-06-16,256.86,PLN
2015-06-17,257.06,PLN
2015-06-18,257.18,PLN
2015-06-19,257.19,PLN
2015-06-22,257.33,PLN
2015-06-23,257.32,PLN
2015-06-24,257.34,PLN
2015-06-25,257.38,PLN
2015-06-26,257.33,PLN
2015-06-29,257.15,PLN
2015-06-30,257.16,PLN
2015-07-01,257.25,PLN
2015-07-02,257.30,PLN
2015-07-03,257.40,PLN
2015-07-06,257.34,PLN
2015-07-07,257.52,PLN
2015-07-08,257.53,PLN
2015-07-09,257.55,PLN
2015-07-10,257.57,PLN
2015-07-13,257.59,PLN
2015-07-14,257.62,PLN
2015-07-15,257.63,PLN
2015-07-16,257.64,PLN
2015-07-17,257.72,PLN
2015-07-20,257.76,PLN
2015-07-21,257.76,PLN
2015-07-22,257.77,PLN
2015-07-23,257.77,PLN
2015-07-24,257.85,PLN
2015-07-27,257.85,PLN
2015-07-28,257.87,PLN
2015-07-29,257.92,PLN
2015-07-30,257.89,PLN
2015-07-31,257.92,PLN
2015-08-03,258.13,PLN
2015-08-04,257.83,PLN
2015-08-05,257.77,PLN
2015-08-06,257.73,PLN
2015-08-07,257.98,PLN
2015-08-10,257.84,PLN
2015-08-11,257.92,PLN
2015-08-12,257.94,PLN
2015-08-13,257.92,PLN
2015-08-14,257.86,PLN
2015-08-17,257.85,PLN
2015-08-18,257.85,PLN
2015-08-19,257.84,PLN
2015-08-20,257.86,PLN
2015-08-21,257.89,PLN
2015-08-24,257.72,PLN
2015-08-25,257.69,PLN
2015-08-26,257.64,PLN
2015-08-27,257.66,PLN
2015-08-28,257.74,PLN
2015-08-31,257.66,PLN
2015-09-01,257.48,PLN
2015-09-02,257.47,PLN
2015-09-03,257.52,PLN
2015-09-04,257.60,PLN
2015-09-07,257.59,PLN
2015-09-08,257.59,PLN
2015-09-09,257.60,PLN
2015-09-10,257.36,PLN
2015-09-11,257.00,PLN
2015-09-14,257.14,PLN
2015-09-15,257.21,PLN
2015-09-16,257.08,PLN
2015-09-17,257.11,PLN
2015-09-18,257.40,PLN
2015-09-21,257.39,PLN
2015-09-22,257.52,PLN
2015-09-23,257.50,PLN
2015-09-24,257.50,PLN
2015-09-25,257.47,PLN
2015-09-28,257.45,PLN
2015-09-29,257.33,PLN
2015-09-30,257.33,PLN
2015-10-01,257.32,PLN
2015-10-02,257.39,PLN
2015-10-05,257.59,PLN
2015-10-06,257.61,PLN
2015-10-07,257.68,PLN
2015-10-08,257.74,PLN
2015-10-09,257.78,PLN
2015-10-12,257.79,PLN
2015-10-13,257.73,PLN
2015-10-14,257.79,PLN
2015-10-15,257.80,PLN
2015-10-16,257.82,PLN
2015-10-19,257.85,PLN
2015-10-20,257.87,PLN
2015-10-21,257.89,PLN
2015-10-22,257.92,PLN
2015-10-23,257.93,PLN
2015-10-26,257.99,PLN
2015-10-27,258.02,PLN
2015-10-28,258.00,PLN
2015-10-29,258.01,PLN
2015-10-30,258.03,PLN
2015-11-02,258.08,PLN
2015-11-03,258.08,PLN
2015-11-04,258.07,PLN
2015-11-05,258.06,PLN
2015-11-06,258.08,PLN
2015-11-09,258.05,PLN
2015-11-10,258.11,PLN
2015-11-12,258.18,PLN
2015-11-13,258.18,PLN
2015-11-16,258.20,PLN
2015-11-17,258.23,PLN
2015-11-18,258.17,PLN
2015-11-19,258.11,PLN
2015-11-20,258.13,PLN
2015-11-23,258.16,PLN
2015-11-24,258.16,PLN
2015-11-25,258.19,PLN
2015-11-26,258.21,PLN
2015-11-27,258.22,PLN
2015-11-30,258.23,PLN
2015-12-01,258.37,PLN
2015-12-02,258.25,PLN
2015-12-03,258.18,PLN
2015-12-04,258.06,PLN
2015-12-07,258.14,PLN
2015-12-08,258.05,PLN
2015-12-09,258.06,PLN
2015-12-10,258.06,PLN
2015-12-11,258.00,PLN
2015-12-14,257.88,PLN
2015-12-15,257.82,PLN
2015-12-16,257.85,PLN
2015-12-17,258.05,PLN
2015-12-18,258.00,PLN
2015-12-21,258.06,PLN
2015-12-22,258.03,PLN
2015-12-23,258.07,PLN
2015-12-28,258.10,PLN
2015-12-29,258.40,PLN
2015-12-30,259.02,PLN
2016-01-04,258.92,PLN
2016-01-05,259.36,PLN
2016-01-07,259.43,PLN
2016-01-08,259.58,PLN
2016-01-11,259.61,PLN
2016-01-12,259.66,PLN
2016-01-13,259.65,PLN
2016-01-14,259.60,PLN
2016-01-15,259.44,PLN
2016-01-18,259.25,PLN
2016-01-19,259.37,PLN
2016-01-20,259.30,PLN
2016-01-21,259.33,PLN
2016-01-22,259.35,PLN
2016-01-25,259.35,PLN
2016-01-26,259.38,PLN
2016-01-27,259.40,PLN
2016-01-28,259.42,PLN
2016-01-29,259.40,PLN
2016-02-01,259.48,PLN
2016-02-02,259.50,PLN
2016-02-03,259.49,PLN
2016-02-04,259.52,PLN
2016-02-05,259.49,PLN
2016-02-08,259.48,PLN
2016-02-09,259.46,PLN
2016-02-10,259.48,PLN
2016-02-11,259.40,PLN
2016-02-12,259.40,PLN
2016-02-15,259.50,PLN
2016-02-16,259.52,PLN
2016-02-17,259.53,PLN
2016-02-18,259.61,PLN
2016-02-19,259.62,PLN
2016-02-22,259.65,PLN
2016-02-23,259.68,PLN
2016-02-24,259.72,PLN
2016-02-25,259.78,PLN
2016-02-26,259.76,PLN
2016-02-29,259.77,PLN
2016-03-01,259.78,PLN
2016-03-02,259.78,PLN
2016-03-03,259.77,PLN
2016-03-04,259.80,PLN
2016-03-07,259.82,PLN
2016-03-08,259.88,PLN
2016-03-09,259.87,PLN
2016-03-10,259.85,PLN
2016-03-11,259.86,PLN
2016-03-14,259.93,PLN
2016-03-15,259.89,PLN
2016-03-16,259.85,PLN
2016-03-17,259.85,PLN
2016-03-18,259.88,PLN
2016-03-21,259.90,PLN
2016-03-22,259.86,PLN
2016-03-23,259.88,PLN
2016-03-24,259.90,PLN
2016-03-29,259.97,PLN
2016-03-30,259.97,PLN
2016-03-31,260.04,PLN
2016-04-01,259.94,PLN
2016-04-04,259.97,PLN
2016-04-05,259.93,PLN
2016-04-06,259.91,PLN
2016-04-07,259.89,PLN
2016-04-08,259.86,PLN
2016-04-11,259.90,PLN
2016-04-12,259.90,PLN
2016-04-13,259.93,PLN
2016-04-14,259.90,PLN
2016-04-15,259.89,PLN
2016-04-18,259.93,PLN
2016-04-19,259.93,PLN
2016-04-20,259.92,PLN
2016-04-21,259.94,PLN
2016-04-22,259.97,PLN
2016-04-25,259.96,PLN
2016-04-26,259.98,PLN
2016-04-27,260.00,PLN
2016-04-28,259.95,PLN
2016-04-29,259.96,PLN
2016-05-02,260.03,PLN
2016-05-04,259.98,PLN
2016-05-05,259.98,PLN
2016-05-06,259.99,PLN
2016-05-09,259.97,PLN
2016-05-10,259.92,PLN
2016-05-11,259.97,PLN
2016-05-12,260.01,PLN
2016-05-13,259.97,PLN
2016-05-16,260.01,PLN
2016-05-17,260.02,PLN
2016-05-18,260.00,PLN
2016-05-19,260.26,PLN
2016-05-20,259.96,PLN
2016-05-23,259.97,PLN
2016-05-24,260.00,PLN
2016-05-25,259.98,PLN
2016-05-27,260.02,PLN
2016-05-30,260.04,PLN
2016-05-31,260.05,PLN
2016-06-01,260.03,PLN
2016-06-02,260.00,PLN
2016-06-03,259.96,PLN
2016-06-06,260.06,PLN
2016-06-07,260.00,PLN
2016-06-08,260.02,PLN
2016-06-09,259.95,PLN
2016-06-10,259.98,PLN
2016-06-13,259.90,PLN
2016-06-14,260.10,PLN
2016-06-15,259.92,PLN
2016-06-16,259.85,PLN
2016-06-17,259.89,PLN
2016-06-20,259.99,PLN
2016-06-21,259.96,PLN
2016-06-22,260.00,PLN
2016-06-23,260.00,PLN
2016-06-24,259.85,PLN
2016-06-27,260.03,PLN
2016-06-28,260.06,PLN
2016-06-29,260.08,PLN
2016-06-30,260.29,PLN
2016-07-01,260.07,PLN
2016-07-04,260.08,PLN
2016-07-05,260.09,PLN
2016-07-06,260.08,PLN
2016-07-07,260.08,PLN
2016-07-08,260.10,PLN
2016-07-11,260.15,PLN
2016-07-12,260.14,PLN
2016-07-13,260.17,PLN
2016-07-14,260.16,PLN
2016-07-15,260.16,PLN
2016-07-18,260.22,PLN
2016-07-19,260.25,PLN
2016-07-20,260.24,PLN
2016-07-21,260.30,PLN
2016-07-22,260.32,PLN
2016-07-25,260.37,PLN
2016-07-26,260.30,PLN
2016-07-27,260.36,PLN
2016-07-28,260.36,PLN
2016-07-29,260.36,PLN
2016-08-01,260.28,PLN
2016-08-02,260.46,PLN
2016-08-03,260.47,PLN
2016-08-04,260.39,PLN
2016-08-05,260.46,PLN
2016-08-08,260.48,PLN
2016-08-09,260.47,PLN
2016-08-10,260.50,PLN
2016-08-11,260.51,PLN
2016-08-12,260.54,PLN
2016-08-16,260.60,PLN
2016-08-17,260.59,PLN
2016-08-18,260.59,PLN
2016-08-19,260.67,PLN
2016-08-22,260.71,PLN
2016-08-23,260.71,PLN
2016-08-24,260.70,PLN
2016-08-25,260.69,PLN
2016-08-26,260.63,PLN
2016-08-29,260.65,PLN
2016-08-30,260.62,PLN
2016-08-31,260.62,PLN
2016-09-01,260.61,PLN
2016-09-02,260.65,PLN
2016-09-05,260.67,PLN
2016-09-06,260.71,PLN
2016-09-07,260.75,PLN
2016-09-08,260.74,PLN
2016-09-09,260.68,PLN
2016-09-12,260.75,PLN
2016-09-13,260.75,PLN
2016-09-14,260.77,PLN
2016-09-15,260.76,PLN
2016-09-16,260.78,PLN
2016-09-19,260.80,PLN
2016-09-20,260.80,PLN
2016-09-21,260.82,PLN
2016-09-22,260.83,PLN
2016-09-23,260.87,PLN
2016-09-26,260.86,PLN
2016-09-27,260.83,PLN
2016-09-28,260.81,PLN
2016-09-29,260.83,PLN
2016-09-30,260.81,PLN
2016-10-03,260.85,PLN
2016-10-04,260.84,PLN
2016-10-05,260.85,PLN
2016-10-06,260.85,PLN
2016-10-07,260.82,PLN
2016-10-10,260.88,PLN
2016-10-11,260.88,PLN
2016-10-12,260.90,PLN
2016-10-13,260.90,PLN
2016-10-14,260.92,PLN
2016-10-17,260.95,PLN
2016-10-18,260.95,PLN
2016-10-19,260.91,PLN
2016-10-20,260.96,PLN
2016-10-21,260.92,PLN
2016-10-24,260.96,PLN
2016-10-25,260.91,PLN
2016-10-26,260.90,PLN
2016-10-27,260.89,PLN
2016-10-28,260.87,PLN
2016-10-31,260.90,PLN
2016-11-02,260.93,PLN
2016-11-03,260.85,PLN
2016-11-04,260.84,PLN
2016-11-07,260.86,PLN
2016-11-08,260.85,PLN
2016-11-09,260.87,PLN
2016-11-10,260.82,PLN
2016-11-14,260.87,PLN
2016-11-15,260.91,PLN
2016-11-16,260.92,PLN
2016-11-17,260.95,PLN
2016-11-18,260.87,PLN
2016-11-21,260.89,PLN
2016-11-22,260.89,PLN
2016-11-23,260.78,PLN
2016-11-24,260.82,PLN
2016-11-25,260.89,PLN
2016-11-28,260.92,PLN
2016-11-29,260.90,PLN
2016-11-30,260.96,PLN
2016-12-01,260.94,PLN
2016-12-02,260.88,PLN
2016-12-05,260.92,PLN
2016-12-06,260.93,PLN
2016-12-07,260.96,PLN
2016-12-08,260.93,PLN
2016-12-09,260.98,PLN
2016-12-12,261.03,PLN
2016-12-13,261.06,PLN
2016-12-14,261.10,PLN
2016-12-15,261.04,PLN
2016-12-16,261.11,PLN
2016-12-19,261.15,PLN
2016-12-20,261.17,PLN
2016-12-21,261.20,PLN
2016-12-22,261.22,PLN
2016-12-23,261.24,PLN
2016-12-27,261.25,PLN
2016-12-28,261.30,PLN
2016-12-29,261.30,PLN
2016-12-30,261.30,PLN
2017-01-02,261.26,PLN
2017-01-03,261.23,PLN
2017-01-04,261.26,PLN
2017-01-05,261.32,PLN
2017-01-09,261.40,PLN
2017-01-10,261.47,PLN
2017-01-11,261.46,PLN
2017-01-12,261.44,PLN
2017-01-13,261.45,PLN
2017-01-16,261.50,PLN
2017-01-17,261.55,PLN
2017-01-18,261.52,PLN
2017-01-19,261.52,PLN
2017-01-20,261.52,PLN
2017-01-23,261.67,PLN
2017-01-24,261.67,PLN
2017-01-25,261.71,PLN
2017-01-26,261.68,PLN
2017-01-27,261.73,PLN
2017-01-30,261.77,PLN
2017-01-31,261.81,PLN
2017-02-01,261.82,PLN
2017-02-02,261.85,PLN
2017-02-03,261.86,PLN
2017-02-06,261.89,PLN
2017-02-07,261.88,PLN
2017-02-08,261.90,PLN
2017-02-09,261.91,PLN
2017-02-10,261.88,PLN
2017-02-13,261.87,PLN
2017-02-14,261.91,PLN
2017-02-15,261.91,PLN
2017-02-16,261.93,PLN
2017-02-17,261.96,PLN
2017-02-20,261.95,PLN
2017-02-21,261.94,PLN
2017-02-22,261.93,PLN
2017-02-23,261.95,PLN
2017-02-24,261.97,PLN
2017-02-27,262.03,PLN
2017-02-28,262.05,PLN
2017-03-01,262.05,PLN
2017-03-02,262.09,PLN
2017-03-03,261.99,PLN
2017-03-06,262.05,PLN
2017-03-07,262.05,PLN
2017-03-08,262.05,PLN
2017-03-09,262.05,PLN
2017-03-10,262.07,PLN
2017-03-13,262.14,PLN
2017-03-14,262.11,PLN
2017-03-15,262.11,PLN
2017-03-16,262.15,PLN
2017-03-17,262.15,PLN
2017-03-20,262.13,PLN
2017-03-21,262.22,PLN
2017-03-22,262.20,PLN
2017-03-23,262.24,PLN
2017-03-24,262.27,PLN
2017-03-27,262.27,PLN
2017-03-28,262.32,PLN
2017-03-29,262.31,PLN
2017-03-30,262.34,PLN
2017-03-31,262.33,PLN
2017-04-03,262.37,PLN
2017-04-04,262.35,PLN
2017-04-05,262.38,PLN
2017-04-06,262.38,PLN
2017-04-07,262.39,PLN
2017-04-10,262.42,PLN
2017-04-11,262.44,PLN
2017-04-12,262.42,PLN
2017-04-13,262.43,PLN
2017-04-18,262.49,PLN
2017-04-19,262.49,PLN
2017-04-20,262.49,PLN
2017-04-21,262.52,PLN
2017-04-24,262.57,PLN
2017-04-25,262.58,PLN
2017-04-26,262.57,PLN
2017-04-27,262.58,PLN
2017-04-28,262.58,PLN
2017-05-02,262.62,PLN
2017-05-04,262.63,PLN
2017-05-05,262.63,PLN
2017-05-08,262.65,PLN
2017-05-09,262.59,PLN
2017-05-10,262.63,PLN
2017-05-11,262.65,PLN
2017-05-12,262.65,PLN
2017-05-15,262.72,PLN
2017-05-16,262.79,PLN
2017-05-17,262.86,PLN
2017-05-18,262.90,PLN
2017-05-19,262.87,PLN
2017-05-22,262.91,PLN
2017-05-23,262.92,PLN
2017-05-24,262.94,PLN
2017-05-25,262.91,PLN
2017-05-26,262.93,PLN
2017-05-29,263.01,PLN
2017-05-30,262.95,PLN
2017-05-31,262.99,PLN
2017-06-01,262.99,PLN
2017-06-02,263.02,PLN
2017-06-05,263.01,PLN
2017-06-06,263.01,PLN
2017-06-07,263.03,PLN
2017-06-08,263.03,PLN
2017-06-09,263.07,PLN
2017-06-12,263.09,PLN
2017-06-13,263.10,PLN
2017-06-14,263.15,PLN
2017-06-16,263.13,PLN
2017-06-19,263.12,PLN
2017-06-20,263.14,PLN
2017-06-21,263.14,PLN
2017-06-22,263.14,PLN
2017-06-23,263.18,PLN
2017-06-26,263.22,PLN
2017-06-27,263.23,PLN
2017-06-28,263.25,PLN
2017-06-29,263.26,PLN
2017-06-30,263.33,PLN
2017-07-03,263.41,PLN
2017-07-04,263.44,PLN
2017-07-05,263.44,PLN
2017-07-06,263.45,PLN
2017-07-07,263.47,PLN
2017-07-10,263.52,PLN
2017-07-11,263.51,PLN
2017-07-12,263.54,PLN
2017-07-13,263.54,PLN
2017-07-14,263.58,PLN
2017-07-17,263.58,PLN
2017-07-18,263.58,PLN
2017-07-19,263.58,PLN
2017-07-20,263.56,PLN
2017-07-21,263.55,PLN
2017-07-24,263.62,PLN
2017-07-25,263.61,PLN
2017-07-26,263.63,PLN
2017-07-27,263.66,PLN
2017-07-28,263.65,PLN
2017-07-31,263.72,PLN
2017-08-01,263.70,PLN
2017-08-02,263.72,PLN
2017-08-03,263.70,PLN
2017-08-04,263.69,PLN
2017-08-07,263.76,PLN
2017-08-08,263.76,PLN
2017-08-09,263.77,PLN
2017-08-10,263.76,PLN
2017-08-11,263.72,PLN
2017-08-14,263.76,PLN
2017-08-16,263.76,PLN
2017-08-17,263.82,PLN
2017-08-18,263.89,PLN
2017-08-21,263.90,PLN
2017-08-22,263.90,PLN
2017-08-23,263.97,PLN
2017-08-24,264.01,PLN
2017-08-25,264.00,PLN
2017-08-28,264.02,PLN
2017-08-29,264.06,PLN
2017-08-30,264.06,PLN
2017-08-31,263.99,PLN
2017-09-01,264.08,PLN
2017-09-04,264.11,PLN
2017-09-05,264.15,PLN
2017-09-06,264.22,PLN
2017-09-07,264.21,PLN
2017-09-08,264.19,PLN
2017-09-11,264.25,PLN
2017-09-12,264.21,PLN
2017-09-13,264.22,PLN
2017-09-14,264.21,PLN
2017-09-15,264.19,PLN
2017-09-18,264.25,PLN
2017-09-19,264.20,PLN
